Version,Protocol,TTL,SrcAddr,DestAddr,SrcPort,DestPort,SeqNum,AckNum,Flag,dataSize,Service,Label
4,6,255,188.166.75.18,10.0.2.4,443,48902,10310613,4124912943,PSH-ACK,243,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10310856,4124913074,ACK,0,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10310856,4124913205,PSH-ACK,131,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10310987,4124913320,PSH-ACK,131,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10311118,4124913774,ACK,0,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10311118,4124914212,PSH-ACK,115,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10311233,4124914212,PSH-ACK,4380,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10315613,4124914212,PSH-ACK,1460,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10317073,4124915787,ACK,0,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10317073,4124915980,PSH-ACK,776,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10317849,4124916095,ACK,0,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10317849,4124916968,PSH-ACK,163,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10318012,4124916968,PSH-ACK,2920,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10320932,4124917083,PSH-ACK,1376,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10322308,4124917313,ACK,0,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10322308,4124917901,PSH-ACK,163,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10322471,4124918016,ACK,0,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10322471,4124918643,ACK,0,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10322471,4124918774,PSH-ACK,147,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10322618,4124918905,PSH-ACK,291,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10322909,4124919020,PSH-ACK,131,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10323040,4124919135,ACK,0,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10323040,4124919442,PSH-ACK,115,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10323155,4124919442,PSH-ACK,4380,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10327535,4124919442,PSH-ACK,1460,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10328995,4124919557,PSH-ACK,47,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10329042,4124919902,ACK,0,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10329042,4124920775,PSH-ACK,115,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10329157,4124920775,PSH-ACK,10220,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10339377,4124920775,PSH-ACK,2920,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10342297,4124920890,PSH-ACK,218,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10342515,4124921235,ACK,0,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10342515,4124921350,PSH-ACK,1443,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10343958,4124921977,PSH-ACK,1460,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10345418,4124922092,PSH-ACK,1234,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10346652,4124922223,PSH-ACK,163,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10346815,4124922469,PSH-ACK,211,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10347026,4124922600,ACK,0,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10347026,4124922731,PSH-ACK,115,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10347141,4124922830,PSH-ACK,291,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10347432,4124923137,PSH-ACK,131,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10347563,4124923252,PSH-ACK,99,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10347662,4124923674,ACK,1460,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10349122,4124923773,PSH-ACK,1266,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10350388,4124923872,PSH-ACK,115,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10350503,4124924745,ACK,4380,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10354883,4124924745,PSH-ACK,992,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10355875,4124924860,PSH-ACK,99,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10355974,4124925963,PSH-ACK,550,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10356524,4124926062,PSH-ACK,115,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10356639,4124926209,PSH-ACK,2920,HTTPS,1
4,6,255,188.166.75.18,10.0.2.4,443,48902,10359559,4124926209,PSH-ACK,8760,HTTPS,1
