@relation <netmate-2017-06-07-17:00:43-1>-weka.filters.unsupervised.attribute.Remove-R1-5-weka.filters.supervised.instance.Resample-B0.0-S1-Z60.0-no-replacement

@attribute total_fpackets numeric
@attribute total_fvolume numeric
@attribute total_bpackets numeric
@attribute total_bvolume numeric
@attribute min_fpktl numeric
@attribute mean_fpktl numeric
@attribute max_fpktl numeric
@attribute std_fpktl numeric
@attribute min_bpktl numeric
@attribute mean_bpktl numeric
@attribute max_bpktl numeric
@attribute std_bpktl numeric
@attribute min_fiat numeric
@attribute mean_fiat numeric
@attribute max_fiat numeric
@attribute std_fiat numeric
@attribute min_biat numeric
@attribute mean_biat numeric
@attribute max_biat numeric
@attribute std_biat numeric
@attribute duration numeric
@attribute min_active numeric
@attribute mean_active numeric
@attribute max_active numeric
@attribute std_active numeric
@attribute min_idle numeric
@attribute mean_idle numeric
@attribute max_idle numeric
@attribute std_idle numeric
@attribute sflow_fpackets numeric
@attribute sflow_fbytes numeric
@attribute sflow_bpackets numeric
@attribute sflow_bbytes numeric
@attribute fpsh_cnt numeric
@attribute bpsh_cnt numeric
@attribute furg_cnt numeric
@attribute burg_cnt numeric
@attribute total_fhlen numeric
@attribute total_bhlen numeric
@attribute class {vpn,normal}

@data
1973,674390,1661,1462155,40,341,2742,423,40,880,10260,1545,12,53005,1002298,115434,2,63761,989527,125010,590029170,27704,1477929,14605782,2599046,1026555,6929945,58917467,10682433,27,9498,23,20593,1355,1253,0,0,78940,66444,vpn
41,7630,35,6728,40,186,1500,306,40,192,1500,310,18,105737,975532,228974,122,154791,1215365,301158,590024832,26774,365045,1242322,402617,1061817,53240390,539164856,161187181,3,635,2,560,24,17,0,0,1660,1404,vpn
727,221792,616,481558,40,305,1500,392,40,781,11720,1438,9,75066,1104493,152905,1,90176,1060711,157757,590024955,6893,1324269,9321262,1646641,1087211,13393247,307992732,48305277,17,5409,15,11745,486,456,0,0,29100,24644,vpn
43,7710,36,6832,40,179,1500,301,40,189,1500,307,20,137940,1172066,282211,114,184894,1224814,305327,590025054,27429,502016,2255252,653847,1048050,58450287,539172104,168931337,3,700,3,621,24,17,0,0,1740,1444,vpn
1720,581528,1399,1318311,40,338,2960,426,40,942,13180,1680,8,56500,1030006,115712,3,69719,1012848,133318,590026108,28495,1382496,14698476,2600712,1047763,7148570,53766224,8088728,24,8307,19,18833,1140,1063,0,0,68820,55964,vpn
2020,651770,1671,1290781,40,322,2960,404,40,772,14640,1670,9,71995,971527,146781,2,87970,988623,157041,590027590,23,2266790,17414648,3605126,1037932,7062746,92283284,12900643,31,10183,26,20168,1443,1233,0,0,80820,66844,vpn
3969,1225456,3487,5215965,40,308,2960,396,40,1495,29240,2448,7,43924,1174902,108324,3,50601,1108459,117507,590032181,22437,1858592,28401771,4210260,1024362,4398573,34817935,5567237,41,12899,36,54904,2722,2766,0,0,158780,139484,vpn
2707,933296,2232,2104471,40,344,2960,447,40,942,30700,1909,11,57629,1193510,124600,3,69903,1128308,135960,590025709,13,1971801,17210184,2992970,1008769,5567351,51714319,8228633,34,11813,28,26638,1795,1662,0,0,108300,89284,vpn
887,250776,755,400847,40,282,2960,408,40,530,8800,988,9,97968,1083442,196477,1,117920,1114238,211736,590027449,29308,1237074,6382781,1244560,1055803,7421607,57811456,12513773,12,3634,10,5809,571,520,0,0,35500,30204,vpn
39,7494,33,6648,40,192,1500,291,40,201,1500,317,72,112859,974686,228371,325,167631,1203997,294230,590025007,26708,408014,1231415,406686,1053402,58553684,543868996,170548253,3,681,3,604,24,16,0,0,1580,1324,vpn
1919,614336,1610,1276451,40,320,2960,408,40,792,21940,1482,11,62791,973391,123114,2,75144,1147342,137306,590026854,23,1867447,16891096,2629233,1001166,7468416,90262318,13989904,29,9599,25,19944,1315,1253,0,0,76780,64404,vpn
1518,423572,1277,798039,40,279,2960,375,40,624,13180,1187,13,63631,985545,131557,4,76840,1172875,140584,590029277,30029,1191852,9089050,1874093,1043926,6168614,53059646,9123427,18,5229,15,9852,1032,959,0,0,60740,51084,vpn
486,129032,434,294457,40,265,1500,338,40,678,11720,1395,15,74833,1219009,181174,5,87810,1094546,171090,590027187,14046,870813,4833280,1016698,1065728,13498854,85739501,18041085,11,3072,10,7010,340,297,0,0,19460,17364,vpn
432,134540,368,126842,40,311,1500,400,40,344,10260,811,38,96832,1055592,165625,65,110407,1145831,171759,590025140,7581,670394,7554409,1143528,1071386,9490894,74833770,12590921,7,2280,6,2149,304,231,0,0,17300,14724,vpn
1221,348752,1056,1234546,40,285,1872,363,40,1169,16100,2025,13,57768,977207,140071,2,67886,1017304,139970,590026207,26870,1474305,14257731,2229444,1015374,11048075,90618648,18116248,25,7265,22,25719,832,816,0,0,48860,42244,vpn
1961,539528,1604,1301630,40,275,1500,357,40,811,17560,1803,9,74927,1109634,144432,3,92337,1043379,153792,590025927,28102,1748991,15203713,2441712,1014381,5425117,50403905,8207401,23,6500,19,15682,1327,1209,0,0,78460,64164,vpn
40,7408,34,6688,40,185,1500,288,40,196,1500,313,89,157306,1164469,301539,357,200835,1193424,339326,590024921,27630,499061,2226667,650516,1052330,58453524,539228342,168950117,3,673,3,608,24,16,0,0,1620,1364,vpn
1566,479110,1291,801179,40,305,2960,397,40,620,8800,1105,16,76969,998440,151973,7,93274,1104579,165278,590027329,893,1143089,9045879,1623040,1020680,4630285,49362465,5534801,15,4651,12,7778,1063,922,0,0,62660,51644,vpn
820,255716,678,363956,40,311,1500,402,40,536,8800,1020,21,66111,1121760,140505,15,79470,1082982,147798,590002421,51629,1002280,4484630,1233646,1050148,10324645,106652428,20907676,15,4824,12,6867,552,474,0,0,32820,27124,vpn
2105,658378,1721,1494664,40,312,2446,398,40,868,13180,1730,9,62041,1083598,138482,2,75643,1097171,149580,590023306,22,1380928,16842542,2424838,1023485,5017358,46337279,5876346,22,7079,18,16071,1444,1326,0,0,84220,68844,vpn
1731,515712,1473,1265513,40,297,1614,375,40,859,14640,1601,10,73700,973517,145749,3,86798,1024599,160132,590025817,299,1330726,14464525,2099950,1004707,4999328,54130701,6773226,18,5486,15,13462,1216,1100,0,0,69260,58924,vpn
2955,935274,2472,1979164,40,316,2960,401,40,800,14640,1517,10,66793,1209331,141974,3,80197,1004954,151772,590031187,29907,2076230,17816198,2796959,1010904,4245866,28857997,3863541,31,9949,26,21054,2008,1845,0,0,118220,98884,vpn
85,16362,72,18086,40,192,1500,270,40,251,1500,361,102,65480,972386,154854,14,104695,1156567,182671,590027183,29205,387882,1269531,401108,1085952,36464573,331240473,81518465,5,962,4,1063,54,42,0,0,3420,2884,vpn
1434,527982,1230,955844,40,368,3276,463,40,777,10260,1475,8,60129,972384,141213,1,73397,1037886,135005,590028353,28439,1022778,14739776,2080099,1025387,5906699,51776316,7637624,16,6139,14,11114,1023,862,0,0,57380,49204,vpn
972,305002,856,777941,40,313,1500,380,40,908,10260,1461,18,57277,1172598,132379,4,69034,1006260,134205,590028480,26954,1030686,8595510,1641531,1049856,9678364,58763442,14123818,17,5446,15,13891,700,635,0,0,38900,34244,vpn
1554,500390,1337,1124792,40,322,2960,407,40,841,10260,1396,12,65076,1130173,145732,3,76409,1190292,149272,590024263,27201,1156486,14055876,2088191,1007022,5690813,120210403,14183710,17,5751,15,12928,1083,966,0,0,62180,53484,vpn
2807,800670,2607,7679230,40,285,2816,355,40,2945,29240,4018,8,37025,1051131,115611,1,40967,1021361,119689,399324387,28450,1218421,14932401,2372336,1003884,3357509,5952188,1862078,31,9098,29,87263,1838,2055,0,0,112300,104284,vpn
3349,1106944,2820,3456874,40,330,2960,421,40,1225,29240,1925,9,58122,1155555,128738,3,69407,1209566,141668,590024627,38032,2036713,18413789,3284316,1005370,4152632,50898989,6959085,34,11530,29,36009,2300,2097,0,0,133980,112804,vpn
1702,627502,1417,1166289,40,368,2960,442,40,823,8800,1357,14,59086,1105436,131162,2,72021,1074748,136096,590026907,32,1205177,16324433,2541326,1064360,5975574,49104276,8324536,20,7560,17,14051,1198,1053,0,0,68100,56684,vpn
2363,883196,2057,1642075,40,373,2960,450,40,798,14640,1303,7,52170,1098626,121979,2,61427,1061609,127605,590022734,27178,1584127,9603233,1801585,1004061,5959957,232762726,26076878,29,11179,26,20785,1670,1481,0,0,94540,82284,vpn
681,176062,598,341846,40,258,2960,328,40,571,8800,1103,12,78238,975551,177973,5,95652,1144627,174725,590024240,34,909634,5896253,1196049,1063373,9075358,46930991,10264394,11,2934,9,5697,492,411,0,0,27260,23924,vpn
846,283570,740,473367,40,335,2282,397,40,639,8800,1206,27,88217,1218200,174455,10,103571,1154141,172336,590027359,45252,1535761,5668809,1629767,1044799,10724480,127852786,22709620,17,5787,15,9660,634,465,0,0,33860,29604,vpn
1680,753970,1360,1129502,40,448,2960,545,40,830,14640,1694,8,36614,975011,79500,1,45769,1128662,93775,590025010,29001,1541587,16509281,3296187,1012275,13170497,137775254,25843918,40,18389,33,27548,1050,974,0,0,67220,54404,vpn
38,7146,32,6672,40,188,1500,295,40,208,1500,321,73,116796,976150,252209,405,163031,1216623,337177,590029624,23,313129,1243679,400706,1058510,48829911,534398992,152938744,2,549,2,513,23,16,0,0,1540,1284,vpn
419,121274,375,220932,40,289,2960,356,40,589,11720,1272,80,74212,968872,147394,28,90184,1029760,146446,590002392,62192,811367,4742309,1035383,1089789,14296094,51787828,16222948,10,3031,9,5523,321,246,0,0,16780,15004,vpn
972,264116,796,637443,40,271,2960,379,40,800,14640,1675,10,82607,993701,160955,3,103330,1060084,181893,590025050,26982,1706657,11448067,2526815,1050621,11082873,173639531,25950889,20,5619,16,13562,637,603,0,0,38900,31844,vpn
40,7590,34,6688,40,189,1500,287,40,196,1500,313,65,97875,975775,233392,429,156921,1226390,279888,590024493,3904,342512,1254401,409202,1062783,53264940,539000614,161124793,3,632,2,557,25,16,0,0,1620,1364,vpn
1267,373724,1027,915926,40,294,2960,386,40,891,10260,1535,17,64149,1048450,139190,3,81870,992245,144350,590025397,27534,1386674,9466695,1927491,1031792,8762269,94354951,15267757,21,6334,17,15524,857,767,0,0,50700,41084,vpn
39,7186,32,6608,40,184,1500,292,40,206,1500,321,44,113863,972968,244083,311,165858,1029727,302061,590026042,23,324686,1108594,354398,1053255,48817093,533974787,152808312,3,552,2,508,23,16,0,0,1580,1284,vpn
1302,374262,1164,2096861,40,287,1500,354,40,1801,29240,3263,10,60789,1071878,128178,2,67969,1107674,139644,175489113,7832,2076517,10394696,2565482,1024865,2610309,8872762,1868446,34,9849,30,55180,884,889,0,0,52100,46564,vpn
446,120000,395,294846,40,269,1500,339,40,746,8800,1351,18,71118,1086997,158006,6,83818,1063885,167487,590021075,14,927500,2626135,819040,1206988,16923819,177234362,33147100,13,3529,11,8671,319,289,0,0,17860,15804,vpn
43,8050,34,6688,40,187,1500,277,40,196,1500,313,109,110441,977124,225993,332,148279,1009197,241924,590028561,26985,341252,1099508,354258,1064666,53266684,538967795,161113181,3,670,2,557,28,16,0,0,1740,1364,vpn
844,291442,733,627974,40,345,1500,403,40,856,10260,1530,14,76189,1023986,155951,12,90363,1195234,159742,590030937,33151,1364611,5105300,1451737,1003696,11160203,143353759,24883690,17,6071,15,13082,615,479,0,0,33780,29324,vpn
870,244418,729,410196,40,280,1500,369,40,562,10260,1065,9,67888,1078905,146587,2,83834,1044899,157262,590029396,23,1186900,8589182,1516989,1001234,10830293,109108481,19948888,17,4888,14,8203,593,530,0,0,34820,29164,vpn
3887,1190396,3336,6729532,40,306,2960,385,40,2017,27780,3640,10,54135,1120691,121140,1,63603,1051801,129865,590027651,26922,2069795,12180649,2380340,1020740,3751569,10980549,2857611,38,11670,32,65975,2666,2589,0,0,155500,133444,vpn
1770,566682,1462,1107248,40,320,1500,416,40,757,16100,1686,11,62593,1167701,133220,5,77217,1156623,145441,590022822,27133,1336818,14948843,2401002,1021611,5842278,54566404,8557501,21,6827,17,13340,1186,1073,0,0,70820,58484,vpn
1430,411204,1210,833745,40,287,2960,379,40,689,11720,1398,11,85592,1091229,176092,2,101668,1064779,181419,590028184,26590,1603058,17813196,2487208,1005996,6348632,47688696,7219463,19,5482,16,11116,995,866,0,0,57220,48404,vpn
3494,810254,3541,8997553,40,231,1500,292,40,2540,27780,2469,7,20103,971955,86580,1,20388,974328,80806,590026279,13177,1039262,9904366,1708397,1039368,7374838,43234818,9472130,49,11412,49,126726,2210,3144,0,0,139780,141644,vpn
1820,668294,1526,1622934,40,367,2960,436,40,1063,16100,1776,10,51233,1162312,112786,2,62372,1157229,123948,590020256,34823,1417703,15228655,2231764,1058784,7500516,89873210,14788218,27,9974,22,24222,1290,1127,0,0,72820,61044,vpn
2324,656654,1854,1324872,40,282,1500,371,40,714,19020,1633,15,62528,975170,120067,3,78091,1084989,134793,590024594,23,1757750,16582021,2897750,1012214,5595584,116587049,12886828,28,8106,22,16356,1561,1438,0,0,92980,74164,vpn
40,7590,34,6688,40,189,1500,309,40,196,1500,313,149,109581,974087,226071,137,149115,984495,231322,590024206,26491,355424,1110153,355600,1050468,53250828,539143014,161176576,3,632,2,557,24,17,0,0,1620,1364,vpn
1139,332164,1008,946622,40,291,2960,364,40,939,21940,1968,11,72577,1116157,159270,1,82999,1205849,157889,590025025,21,1200113,14917927,2332061,1173655,7588317,101983886,14412687,16,4884,14,13920,817,736,0,0,45580,40324,vpn
2090,684416,1750,1383984,40,327,2960,411,40,790,17560,1642,10,68265,1196143,138612,3,82251,1004300,149356,590024735,37648,1957331,16672765,2843886,1024779,6210271,58739492,10863454,28,9375,23,18958,1489,1269,0,0,83620,70004,vpn
751,213490,683,457897,40,284,1500,344,40,670,14640,1534,13,104371,1061006,218979,11,121853,1169502,205721,590026075,7120,1400093,10531198,2025111,1063949,9111084,46962691,11867797,13,3745,11,8033,561,424,0,0,30060,27324,vpn
2471,474920,2176,3358131,40,192,1500,220,40,1543,29240,2559,5,74137,1248824,171044,1,86383,1006561,163951,2166985759,22694,591682,3694607,749401,1000312,6605639,10005568,3334067,8,1572,7,11119,1529,1596,0,0,98860,87044,vpn
41,7630,36,6832,40,186,1500,306,40,189,1500,306,121,107933,971880,220538,257,149794,1006838,225377,314088934,25244,379554,1110635,365583,1053773,28139479,263107099,77981337,3,635,3,569,24,18,0,0,1660,1444,vpn
40,7590,34,6752,40,189,1500,287,40,198,1500,313,57,116681,972820,222594,402,164297,1148874,255342,590026139,27438,376878,1176770,391909,1059804,53227600,539237026,161215891,3,632,2,562,25,16,0,0,1620,1364,vpn
2116,684330,1825,1986376,40,323,2040,411,40,1088,23400,2094,9,58982,1184772,131224,3,69540,1169857,137217,590028232,22,1553121,9861477,2414751,1066316,5802817,58942503,7583059,26,8448,22,24523,1451,1366,0,0,84660,73004,vpn
858,240542,733,346409,40,280,2960,366,40,472,11720,1048,18,85502,1043627,163224,23,101927,1110833,166176,590028370,22,1169958,6485558,1372833,1000077,8483458,75020977,12187338,13,3879,11,5587,610,491,0,0,34340,29324,vpn
822,358458,730,630694,40,436,4420,534,40,863,8800,1270,8,38086,974338,93827,1,45427,1119012,97145,590025346,66064,928419,8737547,1590302,1009713,15902920,153996062,29070289,22,9957,20,17519,568,516,0,0,32900,29204,vpn
1302,434230,1107,941915,40,333,2960,407,40,850,10260,1427,13,54819,995513,121081,4,68039,1063003,126750,590025393,27541,1175290,5644211,1375215,1001100,8322291,58907619,12859260,20,6892,17,14951,923,804,0,0,52100,44284,vpn
1591,537528,1344,1110302,40,337,2960,421,40,826,14640,1490,11,66199,973079,146446,10,80366,1127366,156050,590025678,27358,1513138,13391463,2377258,1028862,7016028,55143611,10798294,22,7678,19,15861,1126,975,0,0,63660,53764,vpn
532,145548,486,272588,40,273,1500,324,40,560,8800,1103,12,89076,1238572,191640,12,107535,1153533,171392,590023010,27524,1066898,10533868,1855174,1006740,12021015,64800635,17026571,11,3164,10,5925,398,318,0,0,21300,19444,vpn
1377,435920,1211,735340,40,316,1500,391,40,607,11720,1083,17,70959,1217105,155917,5,83471,1175084,159643,590026686,19,1803990,5933911,1948619,1015885,9089022,96418449,17756127,25,7925,22,13369,986,860,0,0,55100,48444,vpn
55,9712,44,7938,40,176,1500,249,40,180,1500,280,69,103091,974575,197298,317,138425,975672,206242,590265005,3608,323297,1107943,324197,1053511,41815396,500551997,132314188,3,647,2,529,35,21,0,0,2220,1764,vpn
744,150976,659,369945,40,202,1500,254,40,561,8800,1214,10,78161,1109602,149065,4,103438,1088557,157286,590027690,5173,443237,4197611,668459,1009680,3829113,5953042,1657151,5,1086,4,2661,525,405,0,0,29780,26364,vpn
1083,340066,898,489477,40,314,1500,399,40,545,11720,1290,13,85665,1023910,163530,4,106326,1015778,168099,590025028,28119,1712698,13109595,2457125,1079332,9387534,69250876,12191267,20,6297,16,9064,761,589,0,0,43340,35924,vpn
956,299468,852,1001269,40,313,2960,393,40,1175,13180,1805,13,50546,1044969,135856,3,59246,992043,135642,590024916,26785,865808,5358808,1134978,1042897,9470316,68981407,12097588,16,5163,14,17263,677,635,0,0,38260,34084,vpn
2578,1017278,2190,1227278,40,394,2960,484,40,560,11720,944,8,56734,1114428,125264,1,70532,1152280,128372,590025195,27334,1302794,9717838,1460112,1004659,3816530,52209273,6373029,22,8769,18,10579,1802,1493,0,0,103140,87604,vpn
2229,721628,1795,1502126,40,323,2960,415,40,836,23400,1523,10,72506,1042812,146996,4,90347,1045598,165411,590026058,7904,1633716,13902825,2344851,1017569,4495370,33838947,4334644,22,7439,18,15485,1518,1376,0,0,89180,71804,vpn
206,40150,171,100810,40,194,1500,247,40,589,14640,1533,27,71970,975194,162188,9,91314,1076446,168733,590023772,4127,457492,1998194,487533,1056260,18560775,301688944,53625431,6,1254,5,3150,137,119,0,0,8260,6844,vpn
6,484,6,244,40,80,96,24,40,40,44,1,27794,745369,1230867,634224,18,742499,1224802,652528,14202893,702,795411,2255251,1265917,4897176,5908330,6919484,1429987,2,161,2,81,4,0,0,0,260,244,vpn
1223,336146,1039,530752,40,274,2960,373,40,510,13180,1108,13,84014,1038240,159242,3,101025,1111556,172800,590027388,4428,1194739,14069493,2089452,1025047,5899629,58949000,7787719,14,4001,12,6318,853,752,0,0,48940,41564,vpn
2054,704676,1740,1626942,40,343,5880,479,40,935,19020,1699,9,61429,1122769,140916,1,74920,1212821,151437,590025065,27105,1639292,26259990,3380049,1026410,6002080,67368327,9326639,26,9034,22,20858,1380,1290,0,0,82180,69604,vpn
657,162244,576,330866,40,246,1500,313,40,574,10260,1178,10,81180,972361,147958,16,95027,1103426,151993,590025909,28356,973182,4405247,1101767,1059057,10141020,72119617,16633973,12,3004,10,6127,468,401,0,0,26300,23044,vpn
930,271296,782,448999,40,291,1500,374,40,574,8800,1053,8,69877,1048262,144876,9,83130,1162159,148975,590027348,22,1160730,7675290,1695325,1046655,9744206,78117628,16183185,16,4932,14,8163,639,560,0,0,37220,31284,vpn
1047,310470,885,1038649,40,296,2960,406,40,1173,14640,2036,10,63860,1083946,137050,1,78606,1107545,153017,590033582,35258,1262626,5806783,1558623,1054529,9846259,88143816,19282657,19,5749,16,19234,697,693,0,0,41900,35404,vpn
3411,943266,3011,4349844,40,276,1570,357,40,1444,30700,2609,7,47597,1239721,107993,1,53448,1100643,116342,590022546,16295,1556755,14373676,2711880,1000141,4156504,24998792,3736332,32,9069,28,41825,2286,2416,0,0,136460,120444,vpn
43,8058,34,6688,40,187,1500,277,40,196,1500,313,68,115184,972731,223471,317,146268,986387,237204,590027440,2983,337953,1105708,358458,1052818,53270181,539063341,161143474,3,671,2,557,28,16,0,0,1740,1364,vpn
2549,553354,2415,5924368,40,217,2960,279,40,2453,24860,3077,11,25540,1068281,74072,3,27489,1002355,78213,645342383,2848,793182,12422680,1548580,1039548,6701575,58837759,9343099,29,6360,27,68096,1651,2020,0,0,101980,96604,vpn
1539,445296,1328,1174872,40,289,1500,363,40,884,17560,1473,12,66231,995765,141946,1,76228,1193227,160501,590026362,75,1134403,14124625,2072475,1011644,5713177,106160033,12677464,17,5118,15,13504,1077,1028,0,0,61580,53124,vpn
1793,517968,1538,1374452,40,288,1500,379,40,893,14640,1635,10,70797,1168260,150632,3,83602,1123015,158948,590028297,41781,1445869,14014511,2427883,1005016,5398112,28770706,6071881,20,5953,17,15798,1212,1126,0,0,71740,61524,vpn
1777,528384,1491,909914,40,297,2108,387,40,610,17560,1239,8,75245,1148212,141052,3,89516,1025725,147569,590024814,26684,1100528,10588226,1877274,1047704,3933012,10005086,2782492,15,4477,12,7711,1218,1073,0,0,71100,59644,vpn
268,55872,230,110650,40,208,1500,240,40,481,11720,1329,26,101283,973427,201888,14,126735,1073707,197492,590025157,2031,641018,7308985,1276602,1052075,14093584,171388022,28580856,6,1362,5,2698,197,147,0,0,10740,9204,vpn
1507,438320,1235,802027,40,290,1500,385,40,649,10260,1345,11,64475,975760,142976,3,80083,997145,155557,590026117,21878,1171903,9635483,1769802,1050844,6097901,71752184,9861754,18,5345,15,9780,1020,911,0,0,60300,49404,vpn
1175,355222,991,856327,40,302,1500,396,40,864,13180,1737,10,53090,972371,113474,3,62072,1120998,126859,590030509,27460,1061128,8418856,1719054,1040064,9271667,178175337,23049169,20,6124,17,14764,820,769,0,0,47020,39644,vpn
1449,463996,1230,728199,40,320,1500,393,40,592,10260,1080,12,73545,1146407,160582,2,87314,1176303,162053,590025118,27618,1595147,8450618,1958879,1013240,7457620,103080692,14055746,21,7030,18,11033,1048,890,0,0,57980,49204,vpn
1209,420312,1047,1198974,40,347,1500,419,40,1145,14640,2030,16,47189,972246,119204,5,58860,1189566,121874,590027865,21232,1089837,14498468,2089084,1028691,9618126,58804301,10707826,21,7505,18,21410,845,754,0,0,48380,41884,vpn
40,7590,34,6688,40,189,1500,287,40,196,1500,313,111,101690,974225,233847,345,164029,1183073,273815,590025176,27387,359354,1210875,394367,1065110,53246629,539297894,161230356,3,632,2,557,25,16,0,0,1620,1364,vpn
1183,365472,1016,759953,40,308,1500,384,40,747,11720,1426,10,66288,972927,149203,22,78858,1145446,146087,590027333,35490,910029,10296046,1728716,1030203,6103272,56960713,7599951,13,4299,11,8940,851,717,0,0,47340,40644,vpn
5092,1673564,4383,5577259,40,328,2198,408,40,1272,14640,2012,9,46093,1155397,105754,2,53345,1003346,116346,590025627,28195,2227104,27667225,4047843,1004280,3424804,10003141,2392602,48,15938,41,53116,3532,3499,0,0,203700,175324,vpn
60,11660,52,13210,40,194,1500,279,40,254,2960,484,42,93788,971853,178141,406,119852,1200336,208147,590028863,30723,408043,1229446,380063,1058246,44947404,449344775,123488001,4,832,3,943,37,28,0,0,2420,2084,vpn
1489,466162,1264,901725,40,313,2800,397,40,713,13180,1199,21,71769,1243641,162011,5,86440,1136845,162831,590025555,28948,1400893,7489098,1711022,1042887,6447434,55490606,9066549,19,6133,16,11864,1074,883,0,0,59580,50564,vpn
1346,417862,1138,807298,40,310,2960,408,40,709,13180,1213,9,64550,1195779,140433,4,76704,1161045,150076,590028234,23,863700,8863601,1508014,1003750,5148182,74689910,10217738,13,4220,11,8154,907,836,0,0,53860,45524,vpn
1859,608326,1566,1297455,40,327,1500,407,40,828,14640,1730,10,69684,1042813,145014,4,82925,1076368,153530,590005213,28246,1504090,17142061,2568842,1003211,5501874,61031451,10681164,21,7156,18,15264,1337,1112,0,0,74380,62644,vpn
4760,1176464,4393,9839889,40,247,2960,294,40,2239,45300,2332,7,34575,1227620,102788,3,37241,1002492,106624,590024752,23,1477301,9640257,1821572,1016496,3824927,47273857,5337164,42,10504,39,87856,3467,3817,0,0,190420,175724,vpn
43,9424,38,5544,40,219,1500,272,40,145,1500,305,82,266377,999552,336354,361,321195,1007986,341833,55357575,27624,1254436,4196694,1564293,1083145,6474583,22006477,7888157,5,1178,4,693,33,8,0,0,1740,1524,vpn
1243,381024,1062,740910,40,306,1500,381,40,697,16100,1313,19,75513,1103012,159881,3,89875,1118732,165442,590025912,23,1681859,17110444,2721170,1060297,9015305,108707310,16807194,22,6804,18,13230,883,748,0,0,49740,42484,vpn
1765,552166,1493,1455928,40,312,2960,402,40,975,21940,2337,7,82187,1061973,148628,4,96083,1161244,161041,590037292,30864,1504309,19568334,2867465,1003647,4824002,89342346,10595438,18,5874,15,15488,1227,1028,0,0,70620,59724,vpn
1911,587176,1629,1210930,40,307,2960,383,40,743,14640,1431,11,70595,1180870,146538,6,82881,1175031,148030,589999104,40360,1642722,10637574,2107904,1001623,5711732,57392488,7234194,23,7249,20,14949,1394,1172,0,0,76460,65164,vpn
11,852,8,324,40,77,96,26,40,40,44,1,957,286721,999621,412777,685,537658,1074632,759395,60906965,957,294183,1075706,391284,2006759,11828373,29918735,11390450,1,142,1,54,7,0,0,0,460,324,vpn
2237,962018,1888,1205677,40,430,2960,516,40,638,13180,1224,10,65398,1208212,144458,2,80363,1200240,147743,590025672,6879,1738447,14640912,2412014,1017760,5182578,36418525,6521563,26,11186,21,14019,1594,1211,0,0,89500,75524,vpn
1148,357630,1020,862934,40,311,1500,387,40,846,14640,1731,17,69016,1086382,163243,4,81146,1067657,168103,590025291,16945,1174059,10735572,1884024,1000195,7614764,58007720,13017579,16,5259,15,12690,833,704,0,0,45940,40804,vpn
991,273742,831,392188,40,276,1500,355,40,471,5880,820,15,66386,975393,134740,4,84301,1042551,135758,590023441,27382,1217769,5772356,1330763,1065219,9487788,75402511,14903134,17,4888,14,7003,711,587,0,0,39660,33244,vpn
40,7590,34,6752,40,189,1500,287,40,198,1500,313,70,102938,975308,233249,322,158891,1117511,259918,590025577,27693,360418,1145369,377102,1048196,53245505,538870950,161088058,3,632,2,562,25,16,0,0,1620,1364,vpn
1734,588582,1493,1146454,40,339,1800,409,40,767,10260,1364,16,68060,1148011,149152,2,80423,1157719,157221,590028246,29010,1941151,16772787,2862589,1028971,7860300,88235589,13483408,28,9648,24,18794,1278,1081,0,0,69380,59724,vpn
975,278154,871,636935,40,285,1500,356,40,731,10260,1303,10,68991,1085147,158115,5,78504,1098314,150442,590009567,27963,1056441,9549590,1684946,1388295,8442802,58618995,12421622,15,4415,13,10110,687,630,0,0,39020,34844,vpn
4115,1199934,3711,7696190,40,291,2900,362,40,2073,43840,2832,11,44452,1107695,111243,2,48766,1176517,122625,590005490,48985,1803298,17586648,3190206,1053975,4078723,13256080,2981117,40,11880,36,76199,2833,3088,0,0,164620,148444,vpn
825,312324,738,831744,40,378,2234,450,40,1127,14640,1687,11,46329,1159691,134361,2,56501,1192993,134359,590030347,68637,1058358,14396331,2307031,1056682,14440904,58848277,16944729,21,8008,18,21326,571,533,0,0,33020,29524,vpn
1783,395860,1596,2867264,40,222,1500,257,40,1796,17560,2553,8,55572,1227600,115193,1,66370,1052876,124527,604680502,26940,682213,4075591,772697,1002914,3317775,9924542,2163307,11,2604,10,18863,1158,1167,0,0,71340,63844,vpn
234,60320,212,145866,40,257,1500,315,40,688,13180,1572,21,91615,1065587,179905,10,103487,1111958,173283,590027660,29449,856652,4257310,976873,1049954,23692139,249222527,53787480,9,2412,8,5834,172,137,0,0,9380,8484,vpn
69,15748,61,18593,40,228,1500,305,40,304,1500,431,70,71135,970872,165669,327,94076,1062014,180303,590026847,27045,411015,1247506,435053,1045500,48723637,511383252,145856554,5,1211,4,1430,46,34,0,0,2780,2444,vpn
959,324814,850,778168,40,338,1604,413,40,915,11720,1438,10,69030,1179401,170880,13,80368,1010376,168936,590025456,19,1812314,7515953,2088962,1047168,14526939,164197933,29984835,25,8778,22,21031,673,622,0,0,38380,34004,vpn
959,297566,839,682661,40,310,1500,392,40,813,13180,1460,11,64168,1203068,141497,4,74732,1207316,143483,590024658,26607,1008388,10722782,1618362,1077694,8808549,115926526,17405149,15,4878,13,11191,672,606,0,0,38380,33564,vpn
