@relation <netmate-2017-06-07-17:00:43-1>-weka.filters.unsupervised.attribute.Remove-R1-5-weka.filters.supervised.instance.Resample-B0.0-S1-Z60.0-no-replacement-V-weka.filters.supervised.instance.Resample-B0.0-S1-Z50.0-no-replacement-V

@attribute total_fpackets numeric
@attribute total_fvolume numeric
@attribute total_bpackets numeric
@attribute total_bvolume numeric
@attribute min_fpktl numeric
@attribute mean_fpktl numeric
@attribute max_fpktl numeric
@attribute std_fpktl numeric
@attribute min_bpktl numeric
@attribute mean_bpktl numeric
@attribute max_bpktl numeric
@attribute std_bpktl numeric
@attribute min_fiat numeric
@attribute mean_fiat numeric
@attribute max_fiat numeric
@attribute std_fiat numeric
@attribute min_biat numeric
@attribute mean_biat numeric
@attribute max_biat numeric
@attribute std_biat numeric
@attribute duration numeric
@attribute min_active numeric
@attribute mean_active numeric
@attribute max_active numeric
@attribute std_active numeric
@attribute min_idle numeric
@attribute mean_idle numeric
@attribute max_idle numeric
@attribute std_idle numeric
@attribute sflow_fpackets numeric
@attribute sflow_fbytes numeric
@attribute sflow_bpackets numeric
@attribute sflow_bbytes numeric
@attribute fpsh_cnt numeric
@attribute bpsh_cnt numeric
@attribute furg_cnt numeric
@attribute burg_cnt numeric
@attribute total_fhlen numeric
@attribute total_bhlen numeric
@attribute class {vpn,normal}

@data
1240,424102,1024,805364,40,342,2960,445,40,786,8800,1335,10,58167,972420,126130,1,71525,1103864,140532,590025863,18,1047799,8171722,1561552,1060828,7742918,101282831,16891620,18,6236,15,11843,824,755,0,0,49620,40964,vpn
1573,459472,1301,1003048,40,292,2378,398,40,770,17560,1691,15,69804,981514,130132,2,85840,1010869,146616,590025189,27006,2299834,17907130,3480342,1124844,10204960,73855892,15917370,32,9572,27,20896,1030,1010,0,0,62940,52044,vpn
4071,1296748,3719,16067544,40,318,2960,411,40,4320,43840,5120,8,30111,974175,99847,1,33105,1061315,103652,590026162,27349,1725721,10990695,2282274,1013492,6560200,49936592,7620046,56,18010,51,223160,2585,3138,0,0,162860,148764,vpn
1273,397000,1086,944290,40,311,2958,393,40,869,17560,1597,11,71337,1001200,159636,6,85196,1151206,169577,590025559,13051,2330668,16586401,3350046,1058361,13134986,81472469,21455716,32,10179,27,24212,900,785,0,0,50940,43444,vpn
1007,299640,918,805593,40,297,1500,357,40,877,13180,1509,10,56078,1000496,138521,4,65738,1051394,131072,589998296,58473,978932,8755523,1497309,1053049,8838056,49929489,11566281,16,4912,15,13206,737,669,0,0,40300,36724,vpn
1624,525658,1373,912673,40,323,2960,414,40,664,13180,1282,11,63607,1191236,127219,6,74298,1017648,135069,590026413,69392,1220340,8575903,1517561,1025224,5960221,57724707,10203785,19,6333,16,10996,1113,981,0,0,64980,54924,vpn
3503,1279360,3009,2239982,40,365,2960,469,40,744,20480,1404,12,60349,1230949,135778,1,71697,1044659,142402,590024456,26476,1828893,14813612,2277633,1003562,3285850,27893259,3177011,30,11028,25,19310,2450,2135,0,0,140140,120364,vpn
511,143552,444,307342,40,280,1500,355,40,692,16100,1529,11,73404,972528,160829,12,91130,1029067,168248,590025448,27354,752082,5195370,1051163,1048458,11033384,78907353,17233897,10,2814,8,6026,360,308,0,0,20460,17764,vpn
42,7670,35,6728,40,182,1500,282,40,192,1198,290,57,112482,975897,215086,2311,160092,1143332,247119,590025258,27066,396629,1170992,377933,1045511,53205973,539260863,161232791,3,639,2,560,25,16,0,0,1700,1404,vpn
1020,348756,857,452289,40,341,1930,425,40,527,8800,1088,19,75886,1111945,149963,9,90706,1106644,154083,590024939,27217,1404247,6966517,1756549,1005594,9496135,91630233,18255691,18,6341,15,8223,714,553,0,0,40820,34284,vpn
630,148504,599,574828,40,235,2088,307,40,959,8800,1491,12,58556,990336,134088,3,67339,1186261,132384,590025790,18,820374,4731396,967677,1323951,11715910,53757693,13120249,13,3093,12,11975,423,451,0,0,25220,23964,vpn
1570,496894,1460,2069358,40,316,2960,414,40,1417,13180,1825,7,49336,1132425,138961,1,54802,1048618,131706,590023001,26748,1506737,10448135,2300790,1053120,9810883,161332078,23506632,29,9375,27,39044,1038,1136,0,0,62820,58404,vpn
676,173488,641,580906,40,256,2120,302,40,906,11720,1591,10,88059,1213476,197536,2,97531,1106873,181420,590025645,27296,1060776,7213608,1609988,1092146,9456452,45823059,10057787,11,3043,11,10191,500,419,0,0,27060,25644,vpn
1094,296776,1016,4035103,40,271,1500,351,40,3971,29240,4488,8,24916,961850,89857,2,26825,1003698,95151,300038840,27483,593015,2892991,766614,1173983,5645439,13979315,3260759,22,6056,20,82349,625,859,0,0,43780,40644,vpn
28227,8775682,28194,130963505,40,310,7466,450,40,4645,46760,4345,5,10685,1240331,60866,1,10830,1064628,60317,1455334658,26847,1154398,15771182,1865399,1000144,4172269,25494583,3046318,103,32028,102,477968,16088,24738,0,0,1129100,1127764,vpn
1262,423056,1084,1143410,40,335,1620,409,40,1054,14640,2038,10,76593,1235239,175311,4,94140,1003913,177414,590024836,26894,1190877,12064251,2007194,1012081,5903507,58719392,8387198,15,5036,12,13612,896,693,0,0,50500,43364,vpn
33,5099,27,15086,40,154,557,198,40,558,4420,1008,50,24000,81306,27119,61,39750,211901,64119,103240272,87,53452,293948,99098,3356070,8545449,10022600,2608923,2,392,2,1160,9,11,0,0,1340,1084,vpn
1563,478870,1304,1293965,40,306,2960,396,40,992,16100,1866,12,61306,1086041,142175,3,74672,1072332,150051,590026704,22,1779083,14950671,2908811,1050772,9319928,64221723,15561353,28,8867,24,23962,1068,967,0,0,62540,52164,vpn
1633,498630,1414,935934,40,305,2960,385,40,661,16100,1321,10,63442,1043722,132174,3,74072,1043076,130578,590029190,5146,1204720,10452471,1984877,1033369,5722626,54960241,7340436,18,5798,16,10882,1163,1007,0,0,65340,56564,vpn
456,120270,393,281093,40,263,1500,342,40,715,8800,1314,13,55060,1040133,126079,4,69343,1145402,133545,590024678,26627,564354,7551990,1147115,1023752,12250000,59170013,18531338,9,2558,8,5980,316,270,0,0,18260,15724,vpn
479,92906,467,828533,40,193,1500,209,40,1774,14640,2068,12,48603,1039964,152275,4,49907,960421,145281,376022231,10949,971732,6368207,1689093,1118975,15334811,111937501,25941526,19,3871,19,34522,345,392,0,0,19180,18684,vpn
1422,411120,1170,852546,40,289,2960,374,40,728,14640,1524,11,83524,1172162,175317,5,104593,1047895,189817,590024579,26543,1352960,15825939,2131128,1006685,5492058,56460403,8701330,16,4725,13,9799,991,862,0,0,56900,46804,vpn
329,95260,293,164212,40,289,2960,369,40,560,14640,1256,12,83279,972673,175114,30,98662,1055249,160376,590025326,26922,865245,4756899,1124483,1057372,18139918,89997766,22172494,10,2976,9,5131,244,195,0,0,13180,11724,vpn
929,209622,884,2605212,40,225,1500,321,40,2947,20480,3491,5,30866,1050112,112156,2,33355,1002210,115727,395952034,27428,771239,4002521,1049272,1030114,9628254,56890952,14972633,23,5374,22,66800,508,729,0,0,37180,35364,vpn
40,7590,34,6752,40,189,1500,287,40,198,1500,313,65,156156,1178622,294821,355,205672,1192976,311406,590024165,26498,504982,2222305,646678,1056158,58446935,539202627,168943696,3,690,3,613,25,16,0,0,1620,1364,vpn
1295,481910,1217,5694058,40,372,8800,625,40,4678,29240,5147,7,13541,1083936,64173,1,13818,1006642,66073,75668742,27144,953777,4565512,1495966,1108988,3197053,5852180,1507086,68,25363,64,299687,675,982,0,0,51820,48684,vpn
675,178430,576,330818,40,264,1500,345,40,574,14640,1203,16,74662,1005473,143235,4,90179,1050181,144860,590024866,21,906028,5134810,1107578,1032281,10003579,120418584,18154689,12,3244,10,6014,458,402,0,0,27020,23044,vpn
1172,376012,1001,632246,40,320,2960,420,40,631,8800,1053,18,71863,1085666,151485,2,85584,1154375,162110,590026831,9116,1148101,8549803,1760825,1015241,7030770,110936083,14037711,16,5150,13,8660,779,708,0,0,46900,40044,vpn
1390,426968,1131,734774,40,307,2960,418,40,649,11720,1320,11,75608,1034846,154894,3,92661,1175143,168775,590025205,27498,990369,10827821,1786984,1008643,4784481,105516080,11888955,13,4145,10,7133,918,798,0,0,55620,45244,vpn
1691,537344,1412,1152812,40,317,1500,397,40,816,14640,1631,13,69979,1204799,136309,2,85456,1214728,144668,590028066,23,1421463,14525794,2287108,1073220,5756665,66406812,10151854,20,6474,17,13889,1173,1019,0,0,67660,56484,vpn
40,7590,34,6752,40,189,1500,287,40,198,1500,313,66,119757,972516,221385,401,163703,1126775,250542,590030775,32876,387375,1154850,381124,1054605,53216569,539308692,161243954,3,632,2,562,25,16,0,0,1620,1364,vpn
377,76322,305,279258,40,202,1500,263,40,915,14640,2071,15,71288,1001859,154870,8,93310,1127574,177429,590025591,20,406697,5007237,726052,1018120,8952332,53681509,8586328,5,1192,4,4363,250,198,0,0,15100,12204,vpn
350,96986,320,298747,40,277,1500,341,40,933,13180,1845,7,63026,1209680,159805,8,78127,1137306,145156,590025130,53,791194,5891724,1397431,1065160,19527216,106766147,25129249,11,3232,10,9958,247,212,0,0,14020,12804,vpn
339,79000,309,358240,40,233,1500,275,40,1159,14640,2316,12,82987,1002388,198153,8,96870,1004180,199530,590024953,28358,765537,5216047,1192029,1053728,15602779,80574718,20265302,9,2135,8,9682,241,205,0,0,13580,12364,vpn
607,184794,513,373798,40,304,2960,413,40,728,13180,1531,22,71555,1008474,143382,16,87790,1110644,153223,590025178,27415,933339,7843905,1320601,1049991,11873004,175487546,26820771,12,3931,10,7953,396,354,0,0,24300,20524,vpn
2758,873748,2429,3681512,40,316,2510,403,40,1515,35080,2665,8,52529,1001781,130604,2,60123,1088074,139433,590029622,38993,1577301,16476322,2399195,1059584,4889207,54649329,6386117,29,9497,26,40016,1851,1864,0,0,110340,97164,vpn
1282,398464,1095,718093,40,310,1576,384,40,655,10260,1249,12,69944,1036920,156257,3,84627,1070037,154732,590018150,28886,1272966,8733506,1672313,1009211,7137679,61913309,10191317,18,5612,15,10113,935,784,0,0,51300,43804,vpn
40,7590,34,6752,40,189,1500,309,40,198,1500,313,84,102699,972615,232147,89,156623,1099586,255575,590027710,28440,359546,1127566,373006,1044604,53246650,539143633,161178595,3,632,2,562,24,17,0,0,1620,1364,vpn
1064,358044,859,829680,40,336,1614,412,40,965,17560,2138,14,94638,1215401,168596,2,119908,1177248,187849,590025072,223,1237821,9985273,1864026,1017709,6215181,53175100,8552608,13,4475,10,10371,739,564,0,0,42580,34364,vpn
496,132330,442,273986,40,266,1500,335,40,619,11720,1229,14,69044,972871,154278,2,81136,1033897,147135,590025606,26933,1126296,4476589,1085829,1057196,18503680,118534923,27327332,16,4268,14,8838,348,321,0,0,19860,17684,vpn
1359,433290,1158,1032908,40,318,1500,401,40,891,17560,1503,8,66948,1187070,143771,2,78917,1118689,149657,590027320,28643,1530618,14959092,2632816,1015823,8615875,215117105,27773654,23,7343,19,17506,925,889,0,0,54380,46324,vpn
2053,618256,1788,1703890,40,301,2960,390,40,952,14640,1598,9,66911,1069176,144483,2,77803,1217105,154697,590025226,27004,1647443,17013373,2661125,1017547,5527895,54915777,7096062,24,7448,21,20528,1369,1389,0,0,82140,71524,vpn
1052,346288,911,551329,40,329,1500,399,40,605,7340,1111,11,81580,1025509,171145,3,98786,1073911,173111,590025181,26575,1305676,9732514,2005802,1004523,7614316,60422224,12206769,15,5168,13,8228,769,620,0,0,42100,36444,vpn
177,51050,157,132750,40,288,1500,355,40,845,14640,1861,23,64093,972497,151603,5,79856,1180043,163564,590025265,30842,635342,2386936,623076,1050167,32108541,309746642,72652530,9,2686,8,6986,126,106,0,0,7100,6284,vpn
1599,470270,1331,924126,40,294,1500,380,40,694,17560,1499,12,70192,1111171,154111,6,86773,1193682,159498,590025496,27438,1352604,9626267,1913228,1014760,5826332,52048952,7656902,19,5665,16,11134,1091,968,0,0,63980,53244,vpn
1000,293358,852,728526,40,293,1500,374,40,855,29240,1991,12,72742,1189131,166378,6,90085,1128506,165511,590029107,28137,1489216,12213562,1922603,1048814,10521801,96890346,17346801,20,5867,17,14570,712,601,0,0,40020,34084,vpn
39,7494,34,6624,40,192,1500,313,40,194,1500,313,167,107142,974389,236228,206,158118,1216041,279637,590024682,26825,406247,1243337,409099,1051146,58555595,544056385,170613840,3,681,3,602,23,17,0,0,1580,1364,vpn
1186,370712,1026,731160,40,312,1500,376,40,712,13180,1501,15,73068,1202988,157723,7,86011,1132396,158944,590023249,26830,1771869,14835515,2578578,1054638,10483367,57516938,14993575,24,7565,20,14921,874,716,0,0,47460,41044,vpn
2803,848624,2400,1976660,40,302,2960,389,40,823,17560,1609,9,62202,996962,128621,2,73214,1159756,142316,590024961,26600,2020360,16621999,2878141,1027167,4897341,52356109,6582764,32,9867,27,22984,1949,1843,0,0,112140,96004,vpn
5423,1582610,5104,15275575,40,291,2184,367,40,2992,24860,3534,8,20732,889481,62174,1,22165,1001408,66801,578159990,28370,1243857,24443549,3119982,1030693,5026970,10031696,3618981,58,17017,54,164253,3510,4322,0,0,216940,204164,vpn
986,321648,831,718859,40,326,1500,408,40,865,10260,1347,12,62873,974057,147777,2,74545,1103490,155034,590024344,21,1194399,7068402,1916907,1058804,10582199,139987608,22843482,19,6306,16,14095,674,624,0,0,39460,33244,vpn
1088,343080,945,1046654,40,315,1500,388,40,1107,13180,1623,8,55689,973348,131567,3,65643,976869,141571,590026271,22,1077178,11082272,1952356,1021567,9439770,58785917,15928958,19,6018,16,18362,764,717,0,0,43540,37804,vpn
3556,1542908,2897,1498474,40,433,2960,533,40,517,16100,1176,10,66437,1052958,126277,1,81366,1135478,127099,590025097,27034,6361122,134971750,23453544,1006386,9851765,150908374,24831869,96,41700,78,40499,2265,1763,0,0,142260,115884,vpn
2323,756372,1884,1447806,40,325,2960,419,40,768,14640,1543,12,63269,1125705,136864,3,80303,1109410,147539,590025359,26676,1740971,16833497,3096379,1020745,5262413,27797999,4839353,27,8898,22,17033,1572,1388,0,0,92940,75364,vpn
1931,577626,1599,1409846,40,299,2688,378,40,881,23400,1689,12,67834,1095249,147975,2,82108,1110652,157779,590023791,23,1375667,15716500,2268667,1057640,4953882,58181713,7247405,20,6144,17,14998,1344,1205,0,0,77260,63964,vpn
1577,469746,1357,795324,40,297,1500,371,40,586,8800,1072,10,78201,1159520,160411,8,92895,1163349,166148,590026789,27640,1615491,8684818,1841677,1061704,6229992,55623969,8665989,20,6180,17,10464,1135,969,0,0,63100,54284,vpn
497,115478,421,188902,40,232,1500,304,40,448,7340,871,20,88506,1036590,160934,39,106230,1066462,162276,590030222,8108,1001795,5686278,1133033,1021775,13022691,150166501,27140519,11,2685,9,4393,340,300,0,0,19900,16844,vpn
1308,375966,1097,692110,40,287,1500,372,40,630,10260,1324,11,75668,1050344,156379,3,91420,1126073,165369,590025364,27353,1761177,13880264,2483573,1058743,8934534,58902047,12546496,23,6713,19,12359,911,805,0,0,52340,43884,vpn
1311,441506,1128,855944,40,336,1978,409,40,758,10260,1286,20,75901,1116099,172718,6,89463,1226954,176180,590022224,26845,1676815,18204288,2923335,1011418,8467071,68683166,14166356,22,7483,19,14507,944,825,0,0,52460,45124,vpn
855,254006,681,657836,40,297,1500,392,40,965,24860,2092,9,63215,1223276,123349,2,80890,1000233,139711,590024742,26651,1017065,8786759,1518632,1006725,10310005,130586145,20127055,16,4792,12,12412,570,516,0,0,34220,27244,vpn
1611,488592,1383,918309,40,303,2960,393,40,663,21940,1312,12,67698,1210542,149490,1,79374,1065733,157055,590025216,26969,1023594,15669780,1914931,1012103,4694867,57677451,7826456,15,4698,13,8829,1105,1023,0,0,64460,55324,vpn
872,258428,726,734215,40,296,2960,394,40,1011,13180,1873,7,68217,1126874,141626,5,82799,1056028,153738,590028118,12049,899192,8726297,1511081,1019942,8305946,61863671,12428347,13,3975,11,11295,583,546,0,0,34900,29044,vpn
1433,450938,1173,694365,40,314,2960,429,40,591,11720,1187,13,81381,1086739,167090,2,101479,1153055,173088,590024592,19,1649473,15054502,2768740,1023806,6877702,58668064,10330624,20,6441,16,9919,930,839,0,0,57340,46924,vpn
133,24896,115,26655,40,187,1500,232,40,231,5880,574,139,89092,974124,159551,38,118937,979219,164167,590025746,27241,336841,1758454,415968,1046153,17006949,116175943,26882636,3,711,3,761,88,69,0,0,5340,4604,vpn
39,7494,33,6648,40,192,1500,313,40,201,1500,317,16,96652,973612,232913,155,150928,1057025,250640,590025885,27864,365495,1103127,374970,1033397,58600543,544232073,170661340,3,681,3,604,23,17,0,0,1580,1324,vpn
1314,365198,1119,1029977,40,277,2960,381,40,920,11720,1615,13,76437,1105075,157685,2,89617,1066682,167341,590026202,28381,1110536,10550721,1893566,1002122,5658609,45050626,5777240,14,4149,12,11704,879,800,0,0,52580,44764,vpn
40,7590,34,6752,40,189,1500,309,40,198,1500,313,104,115123,971480,221625,182,156483,1041218,236083,590027207,28597,373358,1107262,365310,1064366,53231536,539050082,161152502,3,632,2,562,24,17,0,0,1620,1364,vpn
778,214264,677,444543,40,275,1500,339,40,656,14640,1367,27,89124,1203908,192968,2,105974,1100181,187983,590026229,28359,1058859,9493499,1488683,1062729,8143755,58799927,12375981,11,3296,10,6839,564,460,0,0,31140,27084,vpn
21296,3800206,22048,64236927,40,178,1500,169,40,2913,21940,2556,6,5980,1192692,30133,1,5706,1125976,28734,590026866,8396,1514736,47455693,5541437,1063034,5408935,31025061,4961535,247,44188,256,746941,14441,20423,0,0,851860,881924,vpn
1238,362070,1048,616495,40,292,2960,373,40,588,23400,1526,10,97657,1089296,172173,2,117732,1223340,181368,590024284,26434,1293125,20118172,2577895,1044023,5248331,31513431,6342333,13,3978,11,6774,862,672,0,0,49540,41924,vpn
2255,680376,1893,1337976,40,301,2960,402,40,706,14640,1349,8,68261,1208307,134072,2,81078,1109768,142824,590027403,38012,1319682,13395882,1993658,1004459,3890120,10004807,2044952,19,5968,16,11736,1508,1406,0,0,90220,75724,vpn
4513,1271140,4348,17918063,40,281,2960,333,40,4120,29240,3868,7,16305,1090716,78942,1,17776,1150518,78916,590028198,15,1061823,10005754,1671570,1199427,6897181,55968749,8304961,60,16948,57,238907,2932,3909,0,0,180540,173924,vpn
460,115412,416,251859,40,250,1500,308,40,605,14640,1427,18,90587,1167368,193603,12,105629,1053667,177745,590025235,5026,1009084,6996908,1526491,1454355,13716319,61438537,17672474,11,2814,10,6142,330,290,0,0,18420,16644,vpn
759,211678,646,518473,40,278,1500,361,40,802,13180,1434,9,61893,987977,134013,5,75640,1112274,143626,590026119,23,863231,8770027,1467214,1039468,10047191,114507339,17123783,13,3848,11,9426,517,474,0,0,30380,25844,vpn
1429,415354,1158,792253,40,290,1500,371,40,684,24860,1552,14,70485,1093817,153693,9,87346,1078347,163925,590025281,6790,1231347,16884788,2415848,1011790,6221740,49943383,8235055,17,5191,14,9903,987,849,0,0,57180,46324,vpn
1946,620926,1610,1402476,40,319,2960,408,40,871,16100,1776,11,62917,975289,134785,4,76231,1120719,147962,590023564,3316,1255430,15997130,2168595,1008089,4942128,22741882,3472846,20,6467,16,14609,1364,1199,0,0,77860,64404,vpn
2460,787758,2069,1807989,40,320,1500,402,40,873,29240,1825,9,68837,1229817,144074,2,82469,1154980,155109,590028461,29204,1870367,15477958,2940180,1024055,4738150,23986712,3858705,27,8752,22,20088,1714,1551,0,0,98420,82764,vpn
1272,385094,1022,582130,40,302,1500,387,40,569,20480,1342,13,68215,972780,137035,6,85674,1160941,153152,590025772,28377,1045054,9792634,1759527,1004821,6317204,30882694,6567249,15,4754,12,7186,876,751,0,0,50900,40884,vpn
3783,1063898,3303,4471577,40,281,1500,350,40,1353,21940,2004,9,47628,1004672,109305,2,54096,1237600,119385,590019767,28648,1486983,10759449,2187357,1049751,3458670,26442907,3220982,31,8865,27,37263,2646,2661,0,0,151340,132124,vpn
1439,422122,1194,968051,40,293,1500,378,40,810,14640,1654,17,68970,1034461,146487,4,83401,1137385,163815,590026250,23,977476,8729928,1444120,1042971,5033225,73108265,8436602,14,4263,12,9778,984,894,0,0,57580,47764,vpn
40,7590,34,6688,40,189,1500,287,40,196,1500,313,64,107106,973395,234850,402,161217,1164050,270851,590024951,16087,364959,1190989,396356,1057351,53240494,539056219,161150753,3,632,2,557,25,16,0,0,1620,1364,vpn
1099,337494,922,567006,40,307,2228,398,40,614,11720,1150,15,79329,992504,138366,3,91238,1007241,142610,590026410,23,871394,10478218,1904582,1047314,5396212,53087494,7566667,11,3552,9,5968,746,636,0,0,43980,36884,vpn
1980,548776,1966,6930420,40,277,1500,345,40,3525,27780,3579,7,23402,1172029,95404,1,24588,1104948,90496,590027318,28366,924125,10691724,1829407,1021394,10191029,69740593,15638653,36,10162,36,128341,1160,1707,0,0,79220,78644,vpn
1168,314698,982,763678,40,269,2624,379,40,777,11720,1493,9,87034,1083308,166407,2,103083,1171393,178563,590026201,28437,1072136,8300951,1572828,1009420,5471797,56656828,10282265,12,3458,10,8392,754,700,0,0,46740,39284,vpn
1701,545234,1404,1174959,40,320,2960,417,40,836,26320,1793,10,64996,1099726,138425,3,78229,1024207,149746,590028598,33,1813593,14260529,2571846,1028328,8156152,92930570,15469795,28,9087,23,19582,1153,1058,0,0,68060,56164,vpn
46,10180,39,7246,40,221,1500,320,40,185,1500,295,197,103837,973403,219562,23,149429,1050503,238240,590026242,3860,289834,1095567,335445,1062330,39025925,170600883,59767117,2,636,2,452,29,19,0,0,1860,1564,vpn
4857,883378,3995,4163691,40,181,1500,220,40,1042,20480,1945,7,63668,1240461,135238,2,82137,1123954,150096,7710571517,21999,282719,6692261,506465,1019759,7046452,22561722,3230221,4,838,3,3954,3055,2787,0,0,194300,159804,vpn
2425,779936,2036,2062396,40,321,2960,405,40,1012,33620,1963,13,64310,1172853,141052,1,77040,1045031,151681,590025973,27543,2153325,14052472,2556798,1022539,6126571,56428610,9084201,33,10832,28,28644,1663,1494,0,0,97020,81444,vpn
3690,1038680,3314,6612935,40,281,4420,358,40,1995,21940,2795,8,43896,1064700,124392,19,48908,1030118,132203,590025330,22033,1925413,12268435,2607557,1018539,5160127,60126388,11562113,43,12365,39,78725,2569,2765,0,0,147620,132564,vpn
1290,373984,1130,953754,40,289,2960,388,40,844,14640,1482,11,76642,1161117,167707,2,87772,1065280,162803,590025644,26467,1294897,8771785,1679239,1000351,6660923,54738930,8164204,17,4986,15,12716,869,833,0,0,51620,45204,vpn
1061,326056,891,632327,40,307,1500,382,40,709,13180,1486,22,78213,975291,169763,3,94606,1036271,182467,590025286,31,1162117,9617514,1626828,1066756,7372131,85575658,12543357,15,4657,12,9033,751,637,0,0,42460,35644,vpn
1996,653206,1701,1262143,40,327,2960,424,40,742,13180,1296,9,64669,1042694,140757,2,76976,1143905,145677,590026338,17046,1451871,18070348,2488587,1021553,5236475,37734504,5821497,22,7339,19,14181,1371,1226,0,0,79860,68044,vpn
1211,352708,1020,760144,40,291,2960,380,40,745,23400,1719,12,105396,1203781,179240,2,124200,1187388,193235,590026459,67782,1572943,15991624,2678284,1000264,6069309,158051813,18706514,15,4521,13,9745,838,632,0,0,48460,40804,vpn
2074,637390,2047,7286223,40,307,2710,390,40,3559,32160,4313,7,32187,1120772,114408,1,34006,1060406,107789,590025209,28554,1281527,9376993,1892539,1056907,9621133,52709606,12307148,37,11588,37,132476,1288,1689,0,0,82980,81884,vpn
40,7408,34,6688,40,185,1500,288,40,196,1500,315,69,110017,971782,240411,364,152631,997153,249320,590026622,28404,349633,1098471,358338,1083773,53257365,539407732,161262494,3,617,2,557,24,15,0,0,1620,1364,vpn
38,7146,31,6632,40,188,1500,295,40,213,1500,325,59,111902,973561,246796,407,151128,1045540,307296,590025314,23,296991,1106453,392850,1067655,53314674,539051528,161124942,3,595,2,552,23,16,0,0,1540,1244,vpn
1581,487786,1296,933804,40,308,2960,393,40,720,13180,1458,11,59739,1109129,127799,4,74343,1119513,127850,590024788,27090,1325208,9666959,2067972,1027438,7084785,44164312,7624308,22,6870,18,13152,1095,948,0,0,63260,51844,vpn
910,304976,808,650589,40,335,2960,417,40,805,13180,1512,11,68775,972451,155106,4,80880,1112278,152934,590025298,4785,1114222,8108717,1681474,1045938,9402046,114966013,18449163,15,5350,14,11413,656,548,0,0,36420,32324,vpn
4247,1288282,3956,15973853,40,303,1648,345,40,4037,43840,4336,9,30927,1048460,103592,1,33743,1104199,105800,590027298,19220,1846936,28377578,3675255,1048964,6322234,57373698,8448606,58,17647,54,218819,2878,3389,0,0,169900,158244,vpn
1823,579180,1511,1336337,40,317,2960,398,40,884,24860,1626,11,71583,1101695,144890,3,87133,1180988,160155,590026027,27602,1548783,13245334,2121649,1022838,5627768,117139453,14540389,21,6978,18,16100,1273,1120,0,0,72940,60444,vpn
1452,426962,1193,651185,40,294,2960,372,40,545,10260,1063,11,86142,1000172,177999,15,108134,1191587,186378,590025513,15529,1411816,5650412,1506179,1027026,5353857,25780868,5152045,16,4851,13,7399,1049,822,0,0,58100,47724,vpn
1151,345026,983,567773,40,299,1500,374,40,577,13180,1121,11,75020,974265,157510,10,89533,1121888,159809,590027048,43,1537013,6812219,1756246,1059436,9162804,54150534,11310459,20,6161,17,10138,828,695,0,0,46060,39324,vpn
367,98334,327,191881,40,267,1500,377,40,586,10260,1119,31,84573,1001847,172257,23,95861,1006144,179958,590026242,27649,545384,10250638,1446909,1051199,10370927,166733360,23587096,6,1787,5,3488,246,214,0,0,14700,13084,vpn
59,11620,52,13210,40,196,1500,280,40,254,2960,484,65,93898,975381,180711,402,111786,977466,180069,590024458,27145,391040,1096830,348926,1047981,44965376,449790218,123599519,4,830,3,943,37,28,0,0,2380,2084,vpn
130,24000,113,20430,40,184,1500,269,40,180,4420,459,65,348148,1003193,422431,430,408453,1162357,440526,590024904,4956,1212544,6226690,1851159,1000655,19091329,423885096,77909407,4,800,3,681,91,47,0,0,5220,4524,vpn
1026,307456,879,467874,40,299,1500,373,40,532,8800,1054,19,81154,975758,170771,2,97125,1050226,167131,590024524,26515,1462416,5854924,1446489,1013994,9047620,109654956,17812474,18,5393,15,8208,760,611,0,0,41060,35164,vpn
1101,350358,954,611503,40,318,1500,399,40,640,10260,1146,10,66285,974536,143062,4,78549,1146237,146952,590024280,27958,1250749,7312818,1535067,1045715,8900518,87331493,13649372,18,5938,16,10364,786,696,0,0,44060,38164,vpn
1782,694840,1488,1140235,40,389,2960,485,40,766,16100,1403,11,60626,1148343,140966,1,73289,1016602,146529,590024925,27169,1237391,12226459,2281806,1023602,5608975,55082007,8433068,20,7986,17,13106,1248,1040,0,0,71300,59524,vpn
40,7590,34,6752,40,189,1500,287,40,198,1500,313,65,101516,972157,231261,381,152074,1057580,247891,590026997,28631,359408,1103229,360794,1060022,53246735,539246495,161212958,3,632,2,562,25,16,0,0,1620,1364,vpn
1117,366086,977,839193,40,327,2960,409,40,858,10260,1434,11,67224,1247462,154152,5,79332,1037550,152990,590027330,23,1315229,7557720,1574027,1032826,9013052,93612048,16772787,19,6311,16,14468,800,677,0,0,44700,39084,vpn
250,50262,223,88075,40,201,1500,254,40,394,5880,890,121,88782,1140495,166261,30,108164,1182845,184772,590027630,16,502278,2648493,587448,1050698,13534039,74057304,17010891,5,1168,5,2048,169,149,0,0,10020,8924,vpn
2212,672974,1858,1417481,40,304,1682,385,40,762,11720,1355,11,72650,1187229,151142,2,86737,1086092,159075,590026209,23,1757841,17950555,2686218,1068757,4851915,40994332,6571863,24,7477,20,15749,1531,1362,0,0,88500,74324,vpn
68,13196,57,14330,40,194,1500,292,40,251,2960,470,139,76148,973585,175230,44,116786,1110819,199885,590024928,27330,337447,1138768,337125,1051700,36518020,305906031,75522443,4,776,3,842,42,32,0,0,2740,2284,vpn
1319,397654,1134,801479,40,301,2960,392,40,706,16100,1355,12,64264,1061297,141518,2,75925,1210052,150397,590025953,27399,1096769,6820215,1355984,1034963,6652298,56464631,10062586,17,5164,14,10408,942,827,0,0,52780,45364,vpn
