@relation <netmate-2017-06-07-17:00:43-1>-weka.filters.unsupervised.attribute.Remove-R1-5

@attribute total_fpackets numeric
@attribute total_fvolume numeric
@attribute total_bpackets numeric
@attribute total_bvolume numeric
@attribute min_fpktl numeric
@attribute mean_fpktl numeric
@attribute max_fpktl numeric
@attribute std_fpktl numeric
@attribute min_bpktl numeric
@attribute mean_bpktl numeric
@attribute max_bpktl numeric
@attribute std_bpktl numeric
@attribute min_fiat numeric
@attribute mean_fiat numeric
@attribute max_fiat numeric
@attribute std_fiat numeric
@attribute min_biat numeric
@attribute mean_biat numeric
@attribute max_biat numeric
@attribute std_biat numeric
@attribute duration numeric
@attribute min_active numeric
@attribute mean_active numeric
@attribute max_active numeric
@attribute std_active numeric
@attribute min_idle numeric
@attribute mean_idle numeric
@attribute max_idle numeric
@attribute std_idle numeric
@attribute sflow_fpackets numeric
@attribute sflow_fbytes numeric
@attribute sflow_bpackets numeric
@attribute sflow_bbytes numeric
@attribute fpsh_cnt numeric
@attribute bpsh_cnt numeric
@attribute furg_cnt numeric
@attribute burg_cnt numeric
@attribute total_fhlen numeric
@attribute total_bhlen numeric
@attribute class {vpn,normal}

@data
83,15794,73,19811,40,190,1500,240,40,271,5880,717,70,78298,972398,163108,190,116066,1074324,195044,590026384,12972,399070,1599603,420019,1047711,32358002,240566969,60718754,4,831,3,1042,54,39,0,0,3340,2924,vpn
969,298524,839,409947,40,308,1618,384,40,488,8800,968,26,89855,1229918,188594,11,107959,1037330,181445,590025859,26472,1298617,7897553,1620613,1058011,7621492,62499773,10711153,14,4455,12,6118,714,556,0,0,38780,33564,vpn
2158,610830,1795,1348802,40,283,1500,370,40,751,16100,1535,11,70905,1110821,143921,3,85881,1014016,156731,590024708,26588,1619721,16052286,2467098,1036421,4775984,12973066,3207582,23,6568,19,14503,1466,1397,0,0,86340,71804,vpn
1090,335640,892,594567,40,307,1500,396,40,666,17560,1468,18,62281,1079280,137932,2,76712,1073569,151700,590025735,26948,1449710,13588977,2537403,1050000,11629756,195464540,32153643,23,7296,19,12925,743,676,0,0,43620,35684,vpn
1576,430942,1337,929867,40,273,1500,366,40,695,13180,1282,10,68643,1223976,155982,2,82259,1131363,160499,590028553,27260,1053964,9637085,1718852,1006310,4835781,52715371,7776343,15,4266,13,9206,1050,1015,0,0,63060,53484,vpn
872,238422,700,405896,40,273,2960,395,40,579,10260,1214,10,82082,973027,128639,3,103618,1061939,152491,590026321,14624,1089203,3993011,897233,1011552,8259005,209510641,26579925,13,3725,10,6342,541,490,0,0,34900,28004,vpn
4042,925748,3559,6538038,40,229,1500,274,40,1837,21940,2457,12,63556,1216753,142674,1,72497,1068981,155959,949936629,20887,1526952,29229070,3350900,1021663,4186359,10030123,2915253,24,5543,21,39149,2751,2802,0,0,161700,142364,vpn
3616,1429064,3042,2381524,40,395,2960,494,40,782,11720,1288,7,55092,1053196,125370,1,66103,1044167,134752,590026090,27738,2216172,16683383,2986069,1004037,4388433,58879054,10273443,40,15878,33,26461,2447,2203,0,0,144660,121684,vpn
1001,266358,851,494039,40,266,1500,351,40,580,8800,1033,12,72462,1169136,144766,2,86901,1162895,148178,590025327,22,1362715,9458606,1809199,1011505,9957718,57903838,13659011,18,5025,16,9321,674,625,0,0,40060,34044,vpn
39,7186,31,6632,40,184,1500,292,40,213,1500,325,65,118692,973527,241001,460,171957,1155002,323388,590025053,22,354739,1276270,426319,1065528,53251652,538685708,161024635,3,598,2,552,23,16,0,0,1580,1244,vpn
1346,415042,1130,896364,40,308,1500,393,40,793,17560,1513,17,79043,1003784,166641,9,96561,1013612,178703,590025007,21,1657507,14666396,2717063,1072344,7681658,50139077,11169666,21,6485,17,14005,945,787,0,0,53860,45204,vpn
63,11568,54,13436,40,183,1500,270,40,248,2960,463,65,111111,972393,194489,374,129918,1125914,238059,590027235,13,306744,1153711,360998,1054572,32455504,254467569,75291069,3,608,2,707,39,31,0,0,2540,2164,vpn
2228,715770,1804,1364461,40,321,4420,424,40,756,19020,1419,12,70047,1150596,148741,2,87488,1195286,167570,590027052,29840,1699397,14491067,2392930,1049469,4837576,39974865,5692624,24,7865,19,14994,1518,1335,0,0,89140,72164,vpn
1138,331224,982,679811,40,291,2960,381,40,692,10260,1359,11,77729,1047695,168789,10,93368,1205694,172577,590019213,9493,1562742,9346498,1959426,1060905,8945408,53669105,11592418,19,5810,17,11926,793,693,0,0,45540,39284,vpn
497,115478,421,188902,40,232,1500,304,40,448,7340,871,20,88506,1036590,160934,39,106230,1066462,162276,590030222,8108,1001795,5686278,1133033,1021775,13022691,150166501,27140519,11,2685,9,4393,340,300,0,0,19900,16844,vpn
1544,493180,1284,873841,40,319,2960,419,40,680,14640,1286,15,63067,974815,127941,4,75928,1145507,142785,590026063,5732,1261091,16573919,2211563,1019171,6485816,57680502,8646769,20,6404,16,11348,1021,945,0,0,61780,51364,vpn
38,7146,30,6592,40,188,1500,295,40,219,1500,329,70,119118,974875,246659,321,165230,1116039,326026,590024209,16,328828,1142865,392432,1050205,53279842,538986804,161115613,3,595,2,549,23,16,0,0,1540,1204,vpn
1974,604186,1639,1467764,40,306,2960,393,40,895,14640,1603,10,67431,1233047,149354,2,81165,1158655,156413,590024811,26561,1678222,16789167,2917945,1024869,5962642,50241962,9115488,25,7745,21,18817,1370,1238,0,0,78980,65564,vpn
2648,1013116,2171,2080305,40,382,2960,474,40,958,14640,1790,9,56629,1128548,131054,1,69641,1222120,144177,590025436,24178,1875985,16879852,2958620,1028784,5568943,83646443,9821791,33,12663,27,26003,1766,1584,0,0,105940,86844,vpn
38,7146,32,6672,40,188,1500,295,40,208,1500,321,175,120347,973484,248700,319,171754,1200672,325559,590025603,26361,354915,1227501,411942,1045937,53251510,539001946,161129535,3,595,2,556,23,16,0,0,1540,1284,vpn
711,217448,617,326778,40,305,1500,381,40,529,8800,967,14,76269,1018554,168561,4,89314,1015473,171354,590025022,28441,1116160,7475357,1588210,1054210,11413815,58809641,14377533,14,4530,12,6807,511,432,0,0,28460,24684,vpn
348,86882,285,76419,40,249,1614,389,40,268,5880,566,64,111363,1139616,201109,109,137835,1028156,220692,590028068,197,606586,6008829,1002836,1047749,9918797,120317883,21036287,6,1524,5,1340,216,176,0,0,13940,11404,vpn
41,7732,33,6712,40,188,1500,284,40,203,1500,317,65,113810,972456,233801,399,145217,973540,267778,590026358,4161,291890,1103664,374757,1044898,53320334,539110571,161144496,3,644,2,559,26,16,0,0,1660,1324,vpn
306,89838,277,187852,40,293,1500,364,40,678,5880,1056,11,66089,973787,167233,8,81843,1172414,160354,590026033,26529,805722,4878947,1133885,1055755,21856597,175081417,40728977,11,3327,10,6957,221,185,0,0,12260,11084,vpn
5029,975334,4849,11792152,40,193,1500,217,40,2431,29240,2734,7,35773,1144579,110128,1,37316,1091986,115553,621205245,27666,1082342,16664915,1680007,1001901,2565439,5959916,1193495,29,5703,28,68959,3280,4061,0,0,201180,193964,vpn
41,7764,35,6728,40,189,1500,284,40,192,1500,310,61,116966,973056,221590,9,143436,978060,225015,590024936,26923,355221,1102908,356793,1046677,53251115,539143253,161178077,3,647,2,560,26,16,0,0,1660,1404,vpn
1128,325494,965,475316,40,288,1614,373,40,492,8800,947,23,82146,1051765,165752,13,99217,1005313,166452,590025113,21,1252259,8590591,1785994,1050968,6813122,93676661,13540664,15,4398,13,6423,789,647,0,0,45140,38604,vpn
1417,475072,1201,1102393,40,335,2960,421,40,917,16100,1548,12,59545,1249508,134406,6,71356,1037612,143472,590022359,55565,1437635,10233769,2050030,1028194,8710376,76017615,16991234,24,8052,20,18684,981,895,0,0,56700,48044,vpn
3653,1194416,3502,16454141,40,326,4420,424,40,4698,35080,4778,9,24084,1123972,99060,1,25388,1050503,98250,590025399,26577,1458831,7531071,1821931,1036481,8189800,78060117,11671424,58,19264,56,265389,2205,2984,0,0,146140,140084,vpn
122,28960,107,24859,40,237,1500,299,40,232,2960,429,77,120219,992317,213008,164,154847,1050937,247915,590025321,24419,433317,2039532,547389,1028397,17991432,169587073,33136772,3,877,3,753,86,53,0,0,4900,4284,vpn
43,7710,36,6832,40,179,1500,301,40,189,1500,307,20,137940,1172066,282211,114,184894,1224814,305327,590025054,27429,502016,2255252,653847,1048050,58450287,539172104,168931337,3,700,3,621,24,17,0,0,1740,1444,vpn
1351,439180,1154,907005,40,325,2960,420,40,785,13180,1469,9,75136,1144310,159308,4,88859,1195660,164826,590025622,24384,1163962,7930496,1597083,1007890,5763821,81862051,10999870,15,5106,13,10546,946,811,0,0,54060,46164,vpn
673,207312,563,438466,40,308,2944,418,40,778,14640,1434,10,63628,973893,121337,5,76684,998281,140523,590025028,26644,970084,5233684,1314876,1060462,12728867,302347859,46422464,15,4711,12,9965,449,418,0,0,26940,22524,vpn
69,12472,58,13775,40,180,1500,260,40,237,2960,449,66,100620,976477,179521,393,122755,1226643,213832,590024972,25086,327420,1254580,355423,1050019,32433554,255284976,75359135,3,656,3,725,42,32,0,0,2780,2324,vpn
2639,1079712,2236,2007046,40,409,4420,519,40,897,13180,1632,13,56005,974499,123350,2,67355,1195065,137897,590025554,11063,2930500,16158674,3658574,1033960,8811400,299591383,42001807,51,21170,43,39353,1820,1566,0,0,105580,89444,vpn
3896,736978,3433,5544738,40,189,1500,227,40,1615,24860,2141,7,47170,1202131,121328,1,55579,1004789,125949,4182212523,27272,317468,3744492,514317,1087408,6687381,10035653,3155922,6,1232,5,9272,2437,2636,0,0,155860,137324,vpn
42,7670,35,6792,40,182,1500,304,40,194,1500,313,151,104273,973420,233437,22,147848,976531,244038,590025691,27071,359568,1096753,351022,1054648,53246442,538991070,161126685,3,639,2,566,24,16,0,0,1700,1404,vpn
887,285558,816,901243,40,321,2136,382,40,1104,16100,2092,10,64237,1081539,165058,2,71861,997678,153255,590030150,28821,1249849,8344201,1876873,1055972,11834157,44770796,13631581,19,6207,17,19592,645,597,0,0,35500,32644,vpn
1139,380656,1005,882125,40,334,2960,418,40,877,14640,1523,17,64015,1112124,152764,4,74712,1099308,154445,590024860,28309,1446435,14812128,2479833,1002361,10325132,55750465,15623677,22,7463,19,17296,803,744,0,0,45580,40204,vpn
40,7226,34,6752,40,180,1500,289,40,198,1500,313,64,107400,972924,245219,324,136880,975378,276182,590025551,42,296752,1056572,346439,1044352,48847314,534507472,152967017,3,555,2,519,23,16,0,0,1620,1364,vpn
687,217546,585,459128,40,316,1500,404,40,784,14640,1381,12,69341,1113854,141995,4,82399,1206520,154743,590027181,29148,1098736,4395420,1253690,1048393,12923369,215633693,38837406,15,5059,13,10677,468,419,0,0,27500,23404,vpn
943,256490,771,732682,40,271,1500,367,40,950,14640,1730,7,72811,1112437,150438,2,89767,1132026,168086,590025017,27001,1360026,14767226,2395973,1054049,10653544,144296559,21642936,18,5129,15,14653,608,598,0,0,37740,30844,vpn
39,7368,32,6608,40,188,1500,291,40,206,1500,321,66,123486,975115,235512,398,155900,976971,279762,590029696,27371,353287,1107324,355287,1058431,53253659,539446190,161276428,3,614,2,550,24,16,0,0,1580,1284,vpn
1217,374806,1047,793961,40,307,2800,400,40,758,10260,1316,9,75255,1096320,167802,3,86128,1128503,172321,590024391,35558,952556,12566830,1889352,1028274,5450398,55599584,8134623,13,4030,11,8537,833,745,0,0,48700,41884,vpn
1268,350260,1063,525274,40,276,1500,355,40,494,8800,969,12,71412,973442,135978,2,86142,993514,139892,590024633,14,1339141,9973470,1896266,1035444,7580335,40361609,7080075,18,5227,15,7839,897,758,0,0,50740,42524,vpn
1244,339664,1050,522522,40,273,1500,358,40,497,11720,1049,12,86394,1000675,172785,3,103633,1028814,180889,590027684,27855,1399968,11950495,1831003,1022762,6554460,53377776,8572559,16,4528,14,6966,869,744,0,0,49780,42004,vpn
2429,664722,2193,5681275,40,273,2960,353,40,2590,27780,3608,7,49116,1172335,130014,1,53981,1004337,134319,562649892,27205,1163261,15630825,1816840,1043765,4396011,9992324,3086170,23,6516,21,55698,1566,1724,0,0,97180,87724,vpn
40,7590,36,6768,40,189,1500,287,40,188,1500,307,71,113794,975634,237105,320,151371,1226130,277933,590027298,27259,388616,1253586,396414,1042319,53214899,539465892,161296175,3,632,3,564,25,16,0,0,1620,1444,vpn
694,213442,600,271034,40,307,1614,405,40,451,8800,892,15,76747,972664,135284,14,87959,1110186,133898,590023312,22,768832,6908263,1294491,1035708,8159265,57534651,8900547,10,3185,8,4045,497,409,0,0,27780,24004,vpn
1168,314698,982,763678,40,269,2624,379,40,777,11720,1493,9,87034,1083308,166407,2,103083,1171393,178563,590026201,28437,1072136,8300951,1572828,1009420,5471797,56656828,10282265,12,3458,10,8392,754,700,0,0,46740,39284,vpn
1425,548556,1230,1659561,40,384,1500,443,40,1349,29240,2048,11,38407,1134927,108728,4,46688,1157883,105401,590029909,28876,1226906,14247559,2636512,1061362,11573158,55980125,12199023,30,11671,26,35309,1016,906,0,0,57020,49204,vpn
1115,503002,949,1108285,40,451,2898,507,40,1167,23400,1853,10,32230,1014343,93108,7,40482,1223301,92757,590025509,66288,1019826,9135056,1733207,1058562,14899246,109173844,22756928,29,13236,24,29165,763,665,0,0,44620,37964,vpn
40,7598,34,6688,40,189,1500,287,40,196,1198,291,62,102516,972960,229748,2343,149340,978049,232279,590029160,30670,368397,1103075,370886,1044810,58597678,543812983,170513073,3,690,3,608,25,17,0,0,1620,1364,vpn
887,255380,751,792936,40,287,2960,385,40,1055,11720,1610,10,53360,973575,117683,3,63262,1187097,132998,590026117,21156,878969,9470161,1502691,1058463,10237014,101843338,17578529,16,4729,13,14684,602,601,0,0,35500,30044,vpn
67,11894,59,13879,40,177,1500,265,40,235,2960,446,71,111251,972745,192700,331,115821,976655,213816,590028581,31,308121,1105145,315891,1042667,30729797,251372865,72610291,3,594,2,693,39,32,0,0,2700,2364,vpn
843,204038,683,280300,40,242,2960,367,40,410,7340,901,20,119194,1093263,189177,22,147547,1122672,212254,590025732,26458,1134446,7389143,1411658,1007972,6047154,106914853,13410158,10,2458,8,3377,535,467,0,0,33740,27324,vpn
1588,481550,1364,1015850,40,303,2960,402,40,744,10260,1269,8,71525,1076879,149657,3,83793,1061742,161241,590022093,239,1623410,16100441,2445623,1060187,7029511,75436819,11708366,23,6978,19,14722,1087,1009,0,0,63540,54564,vpn
40,7360,32,6608,40,184,1500,310,40,206,1500,321,135,123870,974719,241663,17,161158,978138,296129,590027956,21,288714,1095864,362550,1053522,48856222,534365257,152919361,3,566,2,508,23,17,0,0,1620,1284,vpn
1510,495158,1293,807431,40,327,2960,394,40,624,11720,1120,27,67138,975492,155036,8,79598,1098266,153527,590023433,21214,1655269,8376608,1810607,1136669,8150866,58754908,12770928,24,8117,21,13236,1094,939,0,0,60420,51724,vpn
2053,680440,1713,2060947,40,331,2048,411,40,1203,14640,1972,10,72733,1023429,159459,12,86882,1043799,173938,590026555,3899,1890322,15114813,2861810,1049129,5747810,64666943,8928964,26,8723,21,26422,1433,1260,0,0,82140,68524,vpn
1309,394466,1094,861803,40,301,2960,404,40,787,13180,1428,11,62401,1162494,146187,3,75206,1133483,154207,590025455,26941,998125,7916054,1663535,1012797,6364716,133488977,15380614,16,4869,13,10639,865,812,0,0,52380,43764,vpn
60,11660,51,13285,40,194,1500,279,40,260,2960,489,82,91202,972623,192333,340,121154,976646,197548,590025388,22114,389066,1096693,348384,1047238,44967573,449255243,123458724,4,832,3,948,37,27,0,0,2420,2044,vpn
721,166074,627,662784,40,230,1500,284,40,1057,21940,2012,13,87832,1193243,197376,1,99986,1003371,192810,484260987,10557,785480,2754752,809856,1016349,5660859,10001185,3161512,9,2185,8,8720,468,441,0,0,28860,25084,vpn
997,291894,867,462244,40,292,1500,370,40,533,10260,1048,18,75437,1168550,146519,9,87214,1033795,153877,590029129,22,1062910,7559445,1365817,1010501,7598357,53427079,10221455,14,4230,12,6699,692,597,0,0,39900,34684,vpn
1860,561402,1562,1367078,40,301,2960,376,40,875,13180,1517,11,72777,1128344,157693,3,86632,1066108,169489,590024299,26679,1489935,20169806,2605096,1008636,5197954,58715292,8342714,20,6307,17,15360,1337,1182,0,0,74420,62484,vpn
880,259516,739,433704,40,294,1500,370,40,586,8800,1096,14,71988,1047438,154182,3,86225,1138392,158242,590025317,27082,1181194,5912590,1380397,1057877,10142730,93997460,16656613,16,4896,13,8183,623,535,0,0,35220,29564,vpn
43,8058,34,6688,40,187,1500,277,40,196,1500,313,111,115384,974521,224168,321,145913,975527,236128,590024374,26535,336075,1103779,356305,1054339,53271952,539335487,161233881,3,671,2,557,28,16,0,0,1740,1364,vpn
561,122884,505,285177,40,219,1500,274,40,564,10260,1176,15,86693,974938,166946,18,100759,1219831,158936,590027362,17,772994,10802367,1686974,1140925,8886912,57690952,11953408,9,1982,8,4599,392,340,0,0,22460,20204,vpn
1732,706682,1529,1577102,40,408,2960,480,40,1031,13180,1491,10,46632,1124383,131257,2,55329,1060751,125547,590026332,16,1633484,25128591,3813395,1095924,10134372,58592887,12515293,33,13856,29,30923,1194,1113,0,0,69300,61164,vpn
45,8344,35,6792,40,185,1500,271,40,194,1500,310,104,120697,973019,218887,112,138750,976165,233666,590025486,27313,345977,1103210,347007,1055356,53261250,539308240,161228006,3,695,2,566,30,16,0,0,1820,1404,vpn
1348,385678,1180,895175,40,286,2960,367,40,758,16100,1610,17,96246,1027194,171011,3,111156,1022762,174683,590026878,17408,1446409,15565774,2340225,1004859,5318883,69555548,9754159,15,4382,13,10172,956,749,0,0,53940,47204,vpn
2471,474920,2176,3358131,40,192,1500,220,40,1543,29240,2559,5,74137,1248824,171044,1,86383,1006561,163951,2166985759,22694,591682,3694607,749401,1000312,6605639,10005568,3334067,8,1572,7,11119,1529,1596,0,0,98860,87044,vpn
671,235196,591,611771,40,350,1532,441,40,1035,14640,1939,12,51234,977024,126522,3,61096,1072191,136186,590018581,28357,1112808,8970624,1737692,1079950,17884151,293646104,53702466,20,7349,18,19117,446,446,0,0,26860,23644,vpn
1664,507698,1433,845691,40,305,1500,388,40,590,14640,1254,19,81796,1073661,156529,9,94132,1053113,161073,590025641,27564,1316876,8732826,1849458,1047478,4570211,57705943,8224147,16,5026,14,8373,1166,997,0,0,66580,57324,vpn
41,7764,34,6688,40,189,1500,284,40,196,1500,313,65,117061,972818,220757,427,149842,976838,227459,590026346,27492,352372,1102712,358802,1048431,53254352,539390989,161258347,3,647,2,557,26,16,0,0,1660,1364,vpn
861,246850,715,359912,40,286,1500,368,40,503,8800,1025,26,75774,1043493,163731,11,93144,1005022,168731,590024957,27032,1265668,6251907,1468335,1053707,10509516,118568884,23084237,16,4840,14,7057,609,507,0,0,34460,28604,vpn
66,12162,58,13775,40,184,1500,265,40,237,2960,440,103,109424,973148,177909,2346,126139,978790,175099,590027917,28313,363357,1102461,322213,1046498,34322793,261787831,78275677,3,675,3,765,40,33,0,0,2660,2324,vpn
2260,673458,1911,1787781,40,297,1500,383,40,935,14640,1634,12,66036,982907,143223,1,78863,1077615,154205,590026885,39549,1827730,20103921,2953593,1013489,5524759,55629318,7698221,27,8314,23,22071,1541,1460,0,0,90420,76444,vpn
1316,439040,1154,865269,40,333,2960,420,40,749,14640,1404,10,74140,1161899,164105,3,85848,1228316,171189,590025975,22,1593117,13985915,2555736,1013200,8214096,89410959,13676287,21,7197,18,14184,924,839,0,0,52660,46164,vpn
2364,716342,1987,1355031,40,303,1500,394,40,681,14640,1355,10,61776,998721,127749,4,73879,1153470,136392,590024269,27650,1861561,15685961,2802206,1041481,5776915,49088541,6676677,30,9183,25,17372,1634,1531,0,0,94580,79484,vpn
1149,262748,1103,2658936,40,228,1500,291,40,2410,24860,3116,7,45814,1136493,122396,2,47845,1004892,126294,183571229,27492,1426396,11519553,2338335,1067698,3633182,9149800,2085510,31,7101,29,71863,703,851,0,0,45980,44124,vpn
42,7954,35,6792,40,189,1500,280,40,194,1500,310,62,104080,974572,229048,427,138362,976998,239550,590025068,26538,325839,1107200,353650,1042542,53283181,539269906,161208315,3,662,2,566,27,16,0,0,1700,1404,vpn
1083,340066,898,489477,40,314,1500,399,40,545,11720,1290,13,85665,1023910,163530,4,106326,1015778,168099,590025028,28119,1712698,13109595,2457125,1079332,9387534,69250876,12191267,20,6297,16,9064,761,589,0,0,43340,35924,vpn
2561,1098128,2135,1487017,40,428,2960,534,40,696,13180,1152,9,49915,981542,113699,1,62084,1114534,119625,590007994,28500,1961533,8813142,1996545,1041996,6948261,250736518,30583010,38,16389,31,22194,1711,1478,0,0,102460,85404,vpn
40,7408,34,6688,40,185,1500,288,40,196,1500,313,79,147027,1189879,307911,328,197531,1226987,332501,590025323,26920,476409,2258554,662252,1048909,58478481,539445432,169017735,3,673,3,608,24,16,0,0,1620,1364,vpn
2610,870672,2169,2338318,40,333,3858,440,40,1078,29240,2042,8,56536,989275,129112,2,67635,1163801,147441,590027101,26926,2064547,16888281,2809458,1022756,6334917,133160852,15784289,36,12262,30,32934,1703,1682,0,0,104420,86764,vpn
1342,387952,1113,715839,40,289,1500,362,40,643,10260,1271,25,81501,1180542,168534,9,100259,1036107,175775,590028105,28126,1334806,8514734,1706247,1012320,6023859,43260398,6926022,16,4789,13,8837,967,772,0,0,53700,44524,vpn
41,7764,35,6792,40,189,1500,284,40,194,1500,310,65,115246,974854,222979,9,142777,976833,225746,590024553,26499,348009,1096016,357417,1048431,53258948,539144681,161174489,3,647,2,566,26,16,0,0,1660,1404,vpn
277,57408,251,116064,40,207,1500,236,40,462,7340,1088,46,115330,1158378,212451,15,131398,1191348,206141,590025797,13229,709523,6449177,1144252,1090572,13321816,121933583,21435763,6,1335,5,2699,210,157,0,0,11100,10044,vpn
1363,468592,1199,1082359,40,343,2960,439,40,902,19020,1866,9,65158,1047422,145916,2,74497,1114077,144098,590025297,20,937237,8781199,1779045,1018728,5465894,49805175,7375909,14,5038,12,11638,939,859,0,0,54540,47964,vpn
1208,301446,1089,2299087,40,249,3728,351,40,2111,21940,3199,8,51918,962078,125065,1,59771,1005499,125053,609240341,19369,633373,4500104,880287,1036912,5392438,19202149,3480701,11,2955,10,22540,724,804,0,0,48340,43564,vpn
41,7764,34,6752,40,189,1500,284,40,198,1500,313,67,118519,972410,219891,290,150024,974729,226250,590025325,27383,346762,1101374,365118,1048859,53260379,539152884,161178111,3,647,2,562,26,16,0,0,1660,1364,vpn
1189,392792,1025,597998,40,330,1500,408,40,583,8800,1054,14,69024,1149180,149404,7,83379,1055439,151222,590024359,20800,1243435,5788196,1472302,1007625,7677487,55605197,11044389,17,5862,15,8925,861,728,0,0,47580,41004,vpn
1373,452150,1120,748268,40,329,2960,423,40,668,8800,1259,17,62784,973066,130425,3,77855,1103210,141606,590026625,27673,1217930,9108905,1999639,1004055,7315528,45745930,8524737,19,6459,16,10689,932,807,0,0,54940,44804,vpn
435,117304,413,365737,40,269,2960,343,40,885,11720,1491,11,53558,980586,124305,2,63049,1019383,120231,590025167,27342,596739,3077764,691718,1049310,13437271,58906215,15755521,10,2728,9,8505,314,293,0,0,17420,16524,vpn
39,7368,33,6648,40,188,1500,291,40,201,1500,317,70,98083,976005,240655,334,153795,1226996,288386,590025352,27229,333816,1254596,405267,1054624,53274504,539282763,161215935,3,614,2,554,24,16,0,0,1580,1324,vpn
1443,433186,1224,932362,40,300,2960,391,40,761,10260,1367,10,65153,1086012,140463,4,77517,1004096,145197,590023687,28208,947315,14886715,2035372,1012345,5188897,37861006,6599059,14,4465,12,9611,982,896,0,0,57740,48964,vpn
66,12004,57,13799,40,181,1500,280,40,242,1500,358,144,103578,973493,182700,32,112943,977459,208742,590024924,27198,309556,1101617,315370,1046882,32452408,258720058,75579125,3,631,3,726,39,34,0,0,2660,2284,vpn
4161,956878,3803,10063647,40,229,1500,303,40,2646,29240,3536,6,44181,1216946,117244,1,49461,1066238,118454,978363350,27318,1024784,6975391,1325458,1015103,4315863,9947670,2653076,22,5200,20,54693,2475,3082,0,0,166460,152124,vpn
1019,317168,829,608308,40,311,2538,417,40,733,13180,1559,17,66024,1001074,145155,7,81409,1207158,168385,590027857,23142,1474077,15527059,2625245,1005781,11902144,90159423,20879588,22,7048,18,13517,674,614,0,0,40780,33164,vpn
1152,513470,993,740514,40,445,4420,552,40,745,13180,1236,12,47835,1187593,119051,1,56453,1079577,119634,590027063,38263,1474599,13657873,2467731,1061658,14432224,350443187,57634306,30,13512,26,19487,784,674,0,0,46100,39724,vpn
59,11620,52,13210,40,196,1500,280,40,254,2960,484,65,93898,975381,180711,402,111786,977466,180069,590024458,27145,391040,1096830,348926,1047981,44965376,449790218,123599519,4,830,3,943,37,28,0,0,2380,2084,vpn
1793,583372,1483,1944436,40,325,2960,417,40,1311,14640,1941,12,49968,964190,119675,3,60490,1103196,136570,590024355,27512,1345778,17779400,2949146,1017878,7573593,58715755,11769144,26,8707,22,29021,1224,1169,0,0,71740,59324,vpn
1826,538512,1552,991769,40,294,1500,376,40,639,17560,1292,11,69474,982437,137252,3,82420,1204300,144294,590025984,13056,1439104,10768924,1871979,1007930,5404928,50450577,6807285,20,6189,17,11399,1263,1132,0,0,73060,62084,vpn
2127,599722,2341,5792432,40,281,1500,395,40,2474,14640,1791,4,6740,973669,50128,1,6151,976651,48584,590026806,27611,1171696,6177796,1641600,1053057,47899563,529157185,151575559,163,46132,180,445571,1072,2098,0,0,85100,93644,vpn
1707,651960,1372,1226410,40,381,3354,502,40,893,20480,1835,9,60853,1084797,126606,1,77221,1083091,141106,590026943,28468,1648956,16130757,2787162,1065400,7841011,62532016,11672652,27,10348,21,19466,1132,983,0,0,68300,54884,vpn
40,7590,34,6752,40,189,1500,309,40,198,1500,313,26,93843,978054,234643,176,156282,1227672,284785,590027889,26460,345685,1254664,401463,1045755,53261787,539013516,161130377,3,632,2,562,24,17,0,0,1620,1364,vpn
3274,1038546,2881,3239548,40,317,2960,405,40,1124,21940,1857,8,57138,1109177,136719,2,65795,1039313,139717,590028195,29737,1775613,15329918,2799135,1012229,3826792,18758874,3076877,30,9797,27,30561,2234,2199,0,0,130980,115244,vpn
43,8058,35,6728,40,187,1500,299,40,192,1500,310,148,112175,973812,224864,13,148440,976822,232592,590025566,1463,330978,1104916,372049,1044314,53277620,538860042,161074007,3,671,2,560,27,17,0,0,1740,1404,vpn
11,852,8,324,40,77,96,26,40,40,44,1,957,286721,999621,412777,685,537658,1074632,759395,60906965,957,294183,1075706,391284,2006759,11828373,29918735,11390450,1,142,1,54,7,0,0,0,460,324,vpn
1687,585644,1427,1260050,40,347,2960,420,40,883,13180,1584,12,60546,1142500,137919,3,73216,1197186,142976,590030297,22,1666101,9388448,2073658,1051446,7979212,53573271,12289757,27,9445,23,20323,1210,1019,0,0,67500,57084,vpn
2196,862244,1849,1240023,40,392,2960,502,40,670,14640,1188,9,60201,1124441,135346,2,73164,1074174,135988,590026860,27757,1490615,12844282,2133248,1003324,5197296,107302874,11582946,24,9688,20,13932,1503,1258,0,0,87860,73964,vpn
1385,406890,1311,2446431,40,293,1500,346,40,1866,19020,2508,9,40612,1107855,93969,2,43399,1001904,97386,166474167,4407,1593019,12696077,2399517,1008571,3117870,9950892,2371852,38,11302,36,67956,941,1009,0,0,55420,52444,vpn
8,929,7,480,40,116,397,116,40,68,236,73,203,250299,972468,481616,32,325997,976910,563707,11034995,1081,354294,1004576,444294,2323243,3205938,3995789,840129,2,232,1,120,5,1,0,0,340,284,vpn
12,820,8,324,40,68,96,25,40,40,44,1,31,199432,996166,445387,565,60524,120484,84795,63091152,745,254591,996166,336073,2005315,10218169,30048009,10953283,1,117,1,46,5,0,0,0,540,324,vpn
2582,1017638,2204,1427805,40,394,2960,508,40,647,14640,1186,7,59054,1118287,135876,1,72722,1128952,141996,590025519,27101,1550066,7397715,1478446,1010969,4334687,91053908,9464608,25,10075,21,14136,1742,1509,0,0,103300,88164,vpn
